jMRUI Data Textfile
 
Filename: GABA.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.68884E+00	-7.57123E-02	2.32743E+00	-4.91933E+00
2.67307E+00	-3.72289E+00	2.32726E+00	-4.89924E+00
-1.33651E+00	-4.12885E+00	2.32712E+00	-4.87930E+00
-3.78228E+00	-1.23205E+00	2.32700E+00	-4.85956E+00
-2.82588E+00	2.10293E+00	2.32684E+00	-4.83999E+00
1.29692E-01	3.00182E+00	2.32663E+00	-4.82054E+00
2.13605E+00	1.22408E+00	2.32639E+00	-4.80120E+00
1.66143E+00	-1.00489E+00	2.32616E+00	-4.78193E+00
-1.99850E-01	-1.49509E+00	2.32596E+00	-4.76275E+00
-1.23218E+00	-1.94695E-01	2.32584E+00	-4.74369E+00
-4.76144E-01	1.11884E+00	2.32577E+00	-4.72481E+00
9.95839E-01	9.18879E-01	2.32571E+00	-4.70613E+00
1.45215E+00	-5.39324E-01	2.32558E+00	-4.68762E+00
3.49162E-01	-1.68539E+00	2.32539E+00	-4.66922E+00
-1.24970E+00	-1.34593E+00	2.32516E+00	-4.65088E+00
-1.87758E+00	1.67382E-01	2.32494E+00	-4.63259E+00
-1.06213E+00	1.53876E+00	2.32480E+00	-4.61437E+00
4.32427E-01	1.75054E+00	2.32473E+00	-4.59631E+00
1.48366E+00	8.37980E-01	2.32469E+00	-4.57843E+00
1.53761E+00	-4.22178E-01	2.32461E+00	-4.56070E+00
7.82975E-01	-1.27643E+00	2.32450E+00	-4.54311E+00
-2.60020E-01	-1.40632E+00	2.32434E+00	-4.52562E+00
-1.10740E+00	-8.54826E-01	2.32416E+00	-4.50820E+00
-1.39118E+00	1.24396E-01	2.32400E+00	-4.49082E+00
-9.13199E-01	1.07034E+00	2.32391E+00	-4.47353E+00
1.44776E-01	1.40349E+00	2.32388E+00	-4.45638E+00
1.13035E+00	8.14710E-01	2.32385E+00	-4.43941E+00
1.30224E+00	-3.36578E-01	2.32378E+00	-4.42259E+00
4.97851E-01	-1.16126E+00	2.32368E+00	-4.40585E+00
-6.01202E-01	-9.83935E-01	2.32355E+00	-4.38921E+00
-1.02533E+00	-1.80190E-02	2.32340E+00	-4.37264E+00
-4.45093E-01	7.83360E-01	2.32326E+00	-4.35611E+00
4.78796E-01	6.51923E-01	2.32319E+00	-4.33965E+00
7.51755E-01	-2.09564E-01	2.32318E+00	-4.32332E+00
7.74166E-02	-8.24606E-01	2.32319E+00	-4.30717E+00
-8.11952E-01	-4.62626E-01	2.32314E+00	-4.29116E+00
-9.04210E-01	5.68498E-01	2.32306E+00	-4.27523E+00
2.16818E-02	1.20231E+00	2.32296E+00	-4.25939E+00
1.11847E+00	7.01047E-01	2.32283E+00	-4.24362E+00
1.29256E+00	-5.62685E-01	2.32269E+00	-4.22787E+00
2.97059E-01	-1.43535E+00	2.32263E+00	-4.21218E+00
-1.00540E+00	-1.09419E+00	2.32264E+00	-4.19661E+00
-1.46140E+00	1.67915E-01	2.32268E+00	-4.18121E+00
-7.03259E-01	1.23808E+00	2.32267E+00	-4.16597E+00
5.54387E-01	1.23003E+00	2.32258E+00	-4.15083E+00
1.22667E+00	2.54741E-01	2.32244E+00	-4.13575E+00
8.40727E-01	-7.72077E-01	2.32224E+00	-4.12069E+00
-1.29960E-01	-1.01371E+00	2.32206E+00	-4.10559E+00
-8.00868E-01	-4.13700E-01	2.32200E+00	-4.09051E+00
-6.88411E-01	3.79785E-01	2.32209E+00	-4.07556E+00
-4.64130E-02	6.80702E-01	2.32220E+00	-4.06085E+00
4.83262E-01	3.45925E-01	2.32222E+00	-4.04629E+00
4.81196E-01	-2.10836E-01	2.32221E+00	-4.03177E+00
5.47003E-02	-4.73013E-01	2.32220E+00	-4.01737E+00
-3.54898E-01	-2.68270E-01	2.32213E+00	-4.00308E+00
-3.97951E-01	1.56582E-01	2.32198E+00	-3.98883E+00
-8.25150E-02	4.11716E-01	2.32181E+00	-3.97456E+00
2.92263E-01	2.98365E-01	2.32172E+00	-3.96030E+00
4.13036E-01	-6.46287E-02	2.32169E+00	-3.94614E+00
1.94011E-01	-3.71760E-01	2.32163E+00	-3.93208E+00
-1.80363E-01	-3.79846E-01	2.32159E+00	-3.91803E+00
-4.11938E-01	-8.68247E-02	2.32168E+00	-3.90406E+00
-3.18317E-01	2.74875E-01	2.32182E+00	-3.89028E+00
2.74838E-02	4.18281E-01	2.32189E+00	-3.87669E+00
3.50019E-01	2.26516E-01	2.32188E+00	-3.86315E+00
3.86831E-01	-1.47612E-01	2.32185E+00	-3.84967E+00
1.05213E-01	-3.97180E-01	2.32178E+00	-3.83631E+00
-2.61405E-01	-3.12981E-01	2.32158E+00	-3.82294E+00
-4.03495E-01	3.45899E-02	2.32141E+00	-3.80949E+00
-2.00515E-01	3.48905E-01	2.32136E+00	-3.79605E+00
1.71257E-01	3.61243E-01	2.32141E+00	-3.78273E+00
3.91011E-01	6.53447E-02	2.32149E+00	-3.76954E+00
2.74662E-01	-2.79041E-01	2.32156E+00	-3.75647E+00
-6.75733E-02	-3.78199E-01	2.32163E+00	-3.74353E+00
