jMRUI Data Textfile
 
Filename: Gly.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.00000E+00	2.77556E-17	1.07476E+00	-4.24764E+00
1.77605E+00	-8.85048E-01	1.07379E+00	-4.21860E+00
1.18552E+00	-1.57189E+00	1.07285E+00	-4.18995E+00
3.57174E-01	-1.92050E+00	1.07190E+00	-4.16167E+00
-5.32687E-01	-1.86350E+00	1.07099E+00	-4.13372E+00
-1.29768E+00	-1.41911E+00	1.07013E+00	-4.10614E+00
-1.78037E+00	-6.85950E-01	1.06929E+00	-4.07894E+00
-1.88456E+00	1.78714E-01	1.06842E+00	-4.05209E+00
-1.59445E+00	9.92665E-01	1.06756E+00	-4.02554E+00
-9.76635E-01	1.58709E+00	1.06674E+00	-3.99931E+00
-1.64950E-01	1.84156E+00	1.06592E+00	-3.97343E+00
6.68454E-01	1.70834E+00	1.06508E+00	-3.94783E+00
1.34959E+00	1.22124E+00	1.06431E+00	-3.92249E+00
1.73889E+00	4.87268E-01	1.06361E+00	-3.89753E+00
1.75981E+00	-3.36797E-01	1.06282E+00	-3.87291E+00
1.41372E+00	-1.07784E+00	1.06203E+00	-3.84849E+00
7.78439E-01	-1.58275E+00	1.06131E+00	-3.82436E+00
-9.13312E-03	-1.75000E+00	1.06059E+00	-3.80054E+00
-7.82517E-01	-1.55001E+00	1.05986E+00	-3.77697E+00
-1.38081E+00	-1.03016E+00	1.05918E+00	-3.75364E+00
-1.68206E+00	-3.03765E-01	1.05853E+00	-3.73060E+00
-1.62814E+00	4.74603E-01	1.05791E+00	-3.70784E+00
-1.23580E+00	1.14195E+00	1.05728E+00	-3.68535E+00
-5.92082E-01	1.56095E+00	1.05667E+00	-3.66312E+00
1.64975E-01	1.64817E+00	1.05607E+00	-3.64115E+00
