jMRUI Data Textfile
 
Filename: 2HG.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.58399E+00	-2.72237E-02	2.41970E+00	-6.45400E+00
2.64704E+00	-3.44211E+00	2.41639E+00	-6.40612E+00
-1.12213E+00	-3.57277E+00	2.41316E+00	-6.35907E+00
-2.98660E+00	-5.67662E-01	2.41006E+00	-6.31281E+00
-1.29985E+00	2.29719E+00	2.40712E+00	-6.26737E+00
1.91297E+00	2.07420E+00	2.40429E+00	-6.22275E+00
3.19300E+00	-8.89676E-01	2.40153E+00	-6.17892E+00
1.21886E+00	-3.49604E+00	2.39883E+00	-6.13583E+00
-2.01315E+00	-3.18142E+00	2.39620E+00	-6.09343E+00
-3.42652E+00	-4.17772E-01	2.39366E+00	-6.05171E+00
-1.98187E+00	2.02911E+00	2.39120E+00	-6.01064E+00
5.32772E-01	2.03426E+00	2.38885E+00	-5.97022E+00
1.57745E+00	8.50928E-02	2.38659E+00	-5.93046E+00
4.04961E-01	-1.54729E+00	2.38441E+00	-5.89133E+00
-1.49198E+00	-1.24979E+00	2.38229E+00	-5.85283E+00
-2.16119E+00	5.02843E-01	2.38021E+00	-5.81492E+00
-1.10889E+00	1.95689E+00	2.37817E+00	-5.77758E+00
5.21250E-01	1.94861E+00	2.37620E+00	-5.74076E+00
1.33888E+00	8.34485E-01	2.37429E+00	-5.70449E+00
1.00462E+00	-1.98759E-01	2.37245E+00	-5.66874E+00
2.31925E-01	-4.02563E-01	2.37067E+00	-5.63350E+00
-1.59493E-01	3.12134E-02	2.36895E+00	-5.59877E+00
3.06625E-02	4.70333E-01	2.36729E+00	-5.56455E+00
4.77083E-01	5.34788E-01	2.36566E+00	-5.53082E+00
8.29416E-01	2.59577E-01	2.36405E+00	-5.49754E+00
9.53415E-01	-1.79915E-01	2.36249E+00	-5.46470E+00
8.12520E-01	-6.54938E-01	2.36098E+00	-5.43229E+00
3.77918E-01	-1.00369E+00	2.35952E+00	-5.40031E+00
-2.32140E-01	-9.90331E-01	2.35812E+00	-5.36876E+00
-6.59159E-01	-5.31758E-01	2.35676E+00	-5.33764E+00
-5.60589E-01	6.34098E-02	2.35543E+00	-5.30693E+00
-2.50415E-02	2.62070E-01	2.35412E+00	-5.27662E+00
3.82241E-01	-1.60761E-01	2.35283E+00	-5.24669E+00
1.33895E-01	-7.93465E-01	2.35157E+00	-5.21712E+00
-6.70219E-01	-9.18014E-01	2.35034E+00	-5.18791E+00
-1.31211E+00	-2.40270E-01	2.34915E+00	-5.15905E+00
-1.13958E+00	7.44766E-01	2.34801E+00	-5.13054E+00
-2.47212E-01	1.19234E+00	2.34690E+00	-5.10237E+00
5.75411E-01	7.42514E-01	2.34583E+00	-5.07456E+00
6.11026E-01	-1.07573E-01	2.34477E+00	-5.04709E+00
-7.63776E-02	-4.91700E-01	2.34372E+00	-5.01994E+00
-7.14336E-01	-3.26231E-02	2.34269E+00	-4.99308E+00
-5.96908E-01	7.97371E-01	2.34170E+00	-4.96653E+00
2.26032E-01	1.16147E+00	2.34073E+00	-4.94028E+00
1.02172E+00	6.80972E-01	2.33979E+00	-4.91433E+00
1.10299E+00	-2.22676E-01	2.33887E+00	-4.88866E+00
4.71010E-01	-7.68940E-01	2.33798E+00	-4.86328E+00
-2.35757E-01	-5.67661E-01	2.33710E+00	-4.83819E+00
-3.84034E-01	5.63417E-02	2.33623E+00	-4.81336E+00
7.42319E-02	4.30322E-01	2.33538E+00	-4.78877E+00
6.16894E-01	1.85370E-01	2.33459E+00	-4.76444E+00
6.86620E-01	-4.36677E-01	2.33384E+00	-4.74041E+00
2.00633E-01	-8.63623E-01	2.33307E+00	-4.71665E+00
-4.23083E-01	-7.39302E-01	2.33231E+00	-4.69312E+00
-6.88418E-01	-2.14357E-01	2.33156E+00	-4.66984E+00
-4.60984E-01	2.44584E-01	2.33081E+00	-4.64679E+00
-3.64824E-02	2.96674E-01	2.33007E+00	-4.62394E+00
1.71734E-01	7.52681E-04	2.32938E+00	-4.60130E+00
3.06396E-03	-2.91565E-01	2.32873E+00	-4.57892E+00
-3.47514E-01	-2.77939E-01	2.32807E+00	-4.55678E+00
-5.42902E-01	4.21449E-02	2.32743E+00	-4.53483E+00
-4.07799E-01	4.04276E-01	2.32683E+00	-4.51311E+00
-5.57172E-02	5.32393E-01	2.32621E+00	-4.49164E+00
2.40357E-01	3.67022E-01	2.32557E+00	-4.47034E+00
2.89906E-01	8.45430E-02	2.32496E+00	-4.44921E+00
1.26002E-01	-7.75894E-02	2.32439E+00	-4.42830E+00
-5.38554E-02	-2.02698E-02	2.32381E+00	-4.40759E+00
-7.08479E-02	1.56966E-01	2.32325E+00	-4.38704E+00
9.17410E-02	2.63299E-01	2.32273E+00	-4.36670E+00
2.93523E-01	1.83665E-01	2.32220E+00	-4.34656E+00
3.67415E-01	-3.47321E-02	2.32168E+00	-4.32660E+00
2.57123E-01	-2.35030E-01	2.32117E+00	-4.30681E+00
5.24643E-02	-2.85405E-01	2.32066E+00	-4.28721E+00
-9.49234E-02	-1.80947E-01	2.32015E+00	-4.26776E+00
-9.72597E-02	-3.51826E-02	2.31969E+00	-4.24846E+00
5.76429E-03	2.23591E-02	2.31925E+00	-4.22938E+00
9.16213E-02	-4.69921E-02	2.31877E+00	-4.21046E+00
6.38687E-02	-1.66653E-01	2.31832E+00	-4.19166E+00
-6.80036E-02	-2.17450E-01	2.31791E+00	-4.17305E+00
-2.02164E-01	-1.41516E-01	2.31747E+00	-4.15462E+00
-2.35083E-01	1.11145E-02	2.31703E+00	-4.13631E+00
-1.48891E-01	1.29578E-01	2.31662E+00	-4.11815E+00
-2.15498E-02	1.38188E-01	2.31622E+00	-4.10015E+00
4.48306E-02	5.71262E-02	2.31584E+00	-4.08231E+00
1.17446E-02	-2.23197E-02	2.31544E+00	-4.06461E+00
-6.83378E-02	-2.17561E-02	2.31507E+00	-4.04704E+00
-1.05019E-01	5.72036E-02	2.31471E+00	-4.02964E+00
-5.24847E-02	1.40025E-01	2.31432E+00	-4.01239E+00
5.24330E-02	1.49794E-01	2.31393E+00	-3.99523E+00
1.27235E-01	7.54138E-02	2.31359E+00	-3.97821E+00
1.18642E-01	-2.23648E-02	2.31326E+00	-3.96134E+00
4.68971E-02	-6.85312E-02	2.31291E+00	-3.94461E+00
-1.77669E-02	-3.99503E-02	2.31256E+00	-3.92799E+00
-2.10508E-02	1.93296E-02	2.31224E+00	-3.91150E+00
2.88915E-02	4.37556E-02	2.31191E+00	-3.89515E+00
7.48612E-02	7.55221E-03	2.31158E+00	-3.87891E+00
6.74476E-02	-5.51068E-02	2.31127E+00	-3.86278E+00
1.01834E-02	-8.64594E-02	2.31098E+00	-3.84678E+00
-4.76921E-02	-6.03671E-02	2.31069E+00	-3.83091E+00
-6.01374E-02	-3.77918E-03	2.31040E+00	-3.81517E+00
-2.59824E-02	3.27996E-02	2.31008E+00	-3.79954E+00
1.49342E-02	2.38823E-02	2.30977E+00	-3.78399E+00
2.34023E-02	-1.07371E-02	2.30950E+00	-3.76854E+00
-2.72718E-03	-3.03907E-02	2.30925E+00	-3.75324E+00
-3.13262E-02	-1.48525E-02	2.30897E+00	-3.73805E+00
-3.11223E-02	1.86210E-02	2.30870E+00	-3.72294E+00
-1.96927E-03	3.61674E-02	2.30847E+00	-3.70795E+00
2.82418E-02	2.17585E-02	2.30822E+00	-3.69309E+00
3.31854E-02	-9.41131E-03	2.30794E+00	-3.67833E+00
1.26817E-02	-2.89116E-02	2.30769E+00	-3.66362E+00
-1.06130E-02	-2.33700E-02	2.30748E+00	-3.64904E+00
-1.56949E-02	-4.81869E-03	2.30725E+00	-3.63460E+00
-2.90586E-03	4.38962E-03	2.30698E+00	-3.62023E+00
9.18415E-03	-5.45923E-03	2.30677E+00	-3.60590E+00
3.87194E-03	-2.32448E-02	2.30659E+00	-3.59175E+00
-1.74972E-02	-2.94578E-02	2.30633E+00	-3.57771E+00
-3.78456E-02	-1.53592E-02	2.30607E+00	-3.56367E+00
-4.10721E-02	9.49882E-03	2.30591E+00	-3.54973E+00
-2.65041E-02	2.70749E-02	2.30572E+00	-3.53597E+00
-8.25936E-03	2.75610E-02	2.30547E+00	-3.52225E+00
-1.28465E-03	1.74255E-02	2.30527E+00	-3.50858E+00
-7.54140E-03	1.21174E-02	2.30512E+00	-3.49504E+00
-1.48595E-02	2.08383E-02	2.30493E+00	-3.48165E+00
-9.05901E-03	3.76091E-02	2.30466E+00	-3.46827E+00
1.21336E-02	4.67921E-02	2.30450E+00	-3.45492E+00
3.64378E-02	3.78122E-02	2.30436E+00	-3.44175E+00
4.81523E-02	1.51681E-02	2.30414E+00	-3.42866E+00
4.25199E-02	-5.83728E-03	2.30394E+00	-3.41559E+00
2.94881E-02	-1.35497E-02	2.30379E+00	-3.40261E+00
2.32750E-02	-1.04992E-02	2.30364E+00	-3.38977E+00
2.81645E-02	-9.71377E-03	2.30341E+00	-3.37698E+00
