jMRUI Data Textfile
 
Filename: Gly.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.00000E+00	2.77556E-17	1.10467E+00	-4.24642E+00
1.77048E+00	-8.82272E-01	1.10331E+00	-4.21742E+00
1.17809E+00	-1.56204E+00	1.10198E+00	-4.18880E+00
3.53823E-01	-1.90248E+00	1.10068E+00	-4.16054E+00
-5.26035E-01	-1.84023E+00	1.09941E+00	-4.13263E+00
-1.27746E+00	-1.39700E+00	1.09817E+00	-4.10508E+00
-1.74712E+00	-6.73142E-01	1.09696E+00	-4.07789E+00
-1.84357E+00	1.74827E-01	1.09575E+00	-4.05104E+00
-1.55487E+00	9.68027E-01	1.09457E+00	-4.02451E+00
-9.49408E-01	1.54284E+00	1.09341E+00	-3.99830E+00
-1.59849E-01	1.78460E+00	1.09227E+00	-3.97242E+00
6.45749E-01	1.65031E+00	1.09114E+00	-3.94685E+00
1.29966E+00	1.17606E+00	1.09005E+00	-3.92157E+00
1.66931E+00	4.67769E-01	1.08899E+00	-3.89661E+00
1.68409E+00	-3.22305E-01	1.08793E+00	-3.87196E+00
1.34864E+00	-1.02822E+00	1.08687E+00	-3.84758E+00
7.40278E-01	-1.50516E+00	1.08585E+00	-3.82348E+00
-8.65814E-03	-1.65899E+00	1.08484E+00	-3.79966E+00
-7.39495E-01	-1.46479E+00	1.08386E+00	-3.77610E+00
-1.30080E+00	-9.70469E-01	1.08290E+00	-3.75282E+00
-1.57963E+00	-2.85266E-01	1.08197E+00	-3.72980E+00
-1.52419E+00	4.44302E-01	1.08107E+00	-3.70706E+00
-1.15327E+00	1.06569E+00	1.08017E+00	-3.68458E+00
-5.50809E-01	1.45214E+00	1.07930E+00	-3.66236E+00
1.52994E-01	1.52847E+00	1.07843E+00	-3.64040E+00
8.09701E-01	1.28557E+00	1.07758E+00	-3.61868E+00
1.28389E+00	7.80850E-01	1.07673E+00	-3.59719E+00
1.48101E+00	1.24868E-01	1.07591E+00	-3.57595E+00
1.36613E+00	-5.42789E-01	1.07510E+00	-3.55494E+00
9.69916E-01	-1.08314E+00	1.07430E+00	-3.53419E+00
3.80794E-01	-1.38670E+00	1.07349E+00	-3.51366E+00
-2.74632E-01	-1.39555E+00	1.07267E+00	-3.49335E+00
-8.58748E-01	-1.11424E+00	1.07185E+00	-3.47322E+00
-1.25172E+00	-6.07549E-01	1.07104E+00	-3.45329E+00
-1.37609E+00	1.43638E-02	1.07026E+00	-3.43355E+00
-1.21183E+00	6.19749E-01	1.06950E+00	-3.41400E+00
-7.99375E-01	1.08320E+00	1.06877E+00	-3.39466E+00
-2.29789E-01	1.31153E+00	1.06807E+00	-3.37553E+00
3.75136E-01	1.26239E+00	1.06739E+00	-3.35660E+00
8.88976E-01	9.52021E-01	1.06673E+00	-3.33788E+00
1.20692E+00	4.50615E-01	1.06607E+00	-3.31936E+00
1.26720E+00	-1.33525E-01	1.06541E+00	-3.30104E+00
1.06287E+00	-6.77201E-01	1.06475E+00	-3.28290E+00
6.42153E-01	-1.06836E+00	1.06410E+00	-3.26494E+00
9.71742E-02	-1.22903E+00	1.06345E+00	-3.24715E+00
-4.56155E-01	-1.13085E+00	1.06281E+00	-3.22952E+00
-9.02660E-01	-7.99852E-01	1.06219E+00	-3.21206E+00
-1.15191E+00	-3.09872E-01	1.06159E+00	-3.19478E+00
-1.15641E+00	2.33847E-01	1.06100E+00	-3.17768E+00
-9.20546E-01	7.17139E-01	1.06042E+00	-3.16075E+00
-4.98540E-01	1.04093E+00	1.05983E+00	-3.14398E+00
1.78565E-02	1.14139E+00	1.05926E+00	-3.12736E+00
5.19324E-01	1.00253E+00	1.05869E+00	-3.11090E+00
9.01972E-01	6.58388E-01	1.05814E+00	-3.09459E+00
1.08890E+00	1.84931E-01	1.05760E+00	-3.07844E+00
1.04552E+00	-3.16639E-01	1.05708E+00	-3.06245E+00
7.85848E-01	-7.41522E-01	1.05656E+00	-3.04662E+00
3.68558E-01	-1.00309E+00	1.05604E+00	-3.03094E+00
-1.16230E-01	-1.05056E+00	1.05552E+00	-3.01540E+00
-5.66336E-01	-8.78717E-01	1.05500E+00	-3.00000E+00
-8.88973E-01	-5.28049E-01	1.05449E+00	-2.98473E+00
-1.01990E+00	-7.52850E-02	1.05398E+00	-2.96960E+00
-9.36065E-01	3.83261E-01	1.05350E+00	-2.95460E+00
-6.59565E-01	7.52214E-01	1.05303E+00	-2.93974E+00
-2.52037E-01	9.56849E-01	1.05256E+00	-2.92501E+00
1.98968E-01	9.58227E-01	1.05210E+00	-2.91043E+00
5.98848E-01	7.60483E-01	1.05164E+00	-2.89597E+00
8.65603E-01	4.09030E-01	1.05118E+00	-2.88164E+00
9.46703E-01	-1.97658E-02	1.05074E+00	-2.86743E+00
8.29348E-01	-4.35106E-01	1.05030E+00	-2.85334E+00
5.42225E-01	-7.51031E-01	1.04988E+00	-2.83938E+00
1.48685E-01	-9.04038E-01	1.04947E+00	-2.82555E+00
-2.67165E-01	-8.65886E-01	1.04906E+00	-2.81184E+00
-6.18482E-01	-6.48655E-01	1.04865E+00	-2.79826E+00
-8.33652E-01	-3.01374E-01	1.04824E+00	-2.78480E+00
-8.70927E-01	1.00971E-01	1.04783E+00	-2.77146E+00
-7.26446E-01	4.73567E-01	1.04740E+00	-2.75822E+00
-4.34166E-01	7.39684E-01	1.04698E+00	-2.74508E+00
-5.80333E-02	8.46324E-01	1.04657E+00	-2.73204E+00
3.21976E-01	7.74797E-01	1.04618E+00	-2.71909E+00
6.26806E-01	5.43858E-01	1.04581E+00	-2.70627E+00
7.94790E-01	2.04932E-01	1.04544E+00	-2.69357E+00
7.93980E-01	-1.69202E-01	1.04506E+00	-2.68098E+00
6.28231E-01	-5.00025E-01	1.04466E+00	-2.66849E+00
3.35551E-01	-7.19779E-01	1.04427E+00	-2.65606E+00
-2.04834E-02	-7.85200E-01	1.04391E+00	-2.64373E+00
-3.64517E-01	-6.86051E-01	1.04357E+00	-2.63150E+00
-6.25318E-01	-4.46530E-01	1.04325E+00	-2.61939E+00
-7.50537E-01	-1.19430E-01	1.04293E+00	-2.60739E+00
-7.17088E-01	2.25370E-01	1.04261E+00	-2.59551E+00
-5.35372E-01	5.15843E-01	1.04227E+00	-2.58373E+00
-2.46389E-01	6.92811E-01	1.04190E+00	-2.57202E+00
8.75159E-02	7.21994E-01	1.04154E+00	-2.56039E+00
3.95974E-01	6.00528E-01	1.04120E+00	-2.54883E+00
6.15439E-01	3.56944E-01	1.04088E+00	-2.53736E+00
7.02272E-01	4.44839E-02	1.04057E+00	-2.52599E+00
6.41300E-01	-2.70423E-01	1.04026E+00	-2.51472E+00
4.48407E-01	-5.22293E-01	1.03995E+00	-2.50354E+00
1.66558E-01	-6.60159E-01	1.03962E+00	-2.49244E+00
-1.43781E-01	-6.57872E-01	1.03930E+00	-2.48141E+00
-4.17495E-01	-5.18944E-01	1.03899E+00	-2.47045E+00
-5.98510E-01	-2.75214E-01	1.03870E+00	-2.45956E+00
-6.51231E-01	2.03813E-02	1.03843E+00	-2.44875E+00
-5.67502E-01	3.05328E-01	1.03819E+00	-2.43805E+00
-3.67680E-01	5.20636E-01	1.03795E+00	-2.42745E+00
-9.58259E-02	6.23082E-01	1.03770E+00	-2.41696E+00
1.90039E-01	5.93848E-01	1.03743E+00	-2.40655E+00
4.30201E-01	4.41861E-01	1.03713E+00	-2.39622E+00
5.75753E-01	2.01371E-01	1.03682E+00	-2.38594E+00
5.98512E-01	-7.57115E-02	1.03652E+00	-2.37570E+00
4.96425E-01	-3.31052E-01	1.03624E+00	-2.36553E+00
2.93412E-01	-5.12053E-01	1.03597E+00	-2.35544E+00
3.38512E-02	-5.82724E-01	1.03572E+00	-2.34543E+00
-2.27084E-01	-5.30788E-01	1.03545E+00	-2.33551E+00
-4.35175E-01	-3.69696E-01	1.03517E+00	-2.32565E+00
-5.48321E-01	-1.35294E-01	1.03488E+00	-2.31584E+00
-5.45081E-01	1.22106E-01	1.03460E+00	-2.30607E+00
-4.28659E-01	3.48551E-01	1.03435E+00	-2.29633E+00
-2.25704E-01	4.97649E-01	1.03415E+00	-2.28667E+00
1.97327E-02	5.40104E-01	1.03401E+00	-2.27710E+00
2.55718E-01	4.69422E-01	1.03390E+00	-2.26766E+00
4.33453E-01	3.02741E-01	1.03376E+00	-2.25837E+00
5.17259E-01	7.67828E-02	1.03356E+00	-2.24919E+00
