jMRUI Data Textfile
 
Filename: GSH.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.03469E+01	-1.61784E-02	1.04819E+01	-2.76253E+01
7.62045E+00	-4.46162E+00	9.94874E+00	-2.68729E+01
1.68094E+00	-6.36765E+00	9.49120E+00	-2.61701E+01
-3.23737E+00	-5.10613E+00	9.09664E+00	-2.55123E+01
-4.14183E+00	-2.15464E+00	8.75473E+00	-2.48961E+01
-1.46564E+00	2.17865E-01	8.45695E+00	-2.43181E+01
1.69180E+00	6.87768E-01	8.19621E+00	-2.37753E+01
2.40283E+00	-3.59997E-01	7.96672E+00	-2.32649E+01
2.80541E-01	-1.48945E+00	7.76372E+00	-2.27840E+01
-2.54923E+00	-1.53603E+00	7.58330E+00	-2.23302E+01
-3.58123E+00	-4.27597E-01	7.42222E+00	-2.19012E+01
-2.10793E+00	1.03726E+00	7.27779E+00	-2.14949E+01
4.35988E-01	2.02453E+00	7.14776E+00	-2.11094E+01
2.03398E+00	2.26778E+00	7.03027E+00	-2.07429E+01
1.94040E+00	1.99978E+00	6.92375E+00	-2.03940E+01
1.13182E+00	1.48750E+00	6.82686E+00	-2.00613E+01
1.10743E+00	7.46433E-01	6.73847E+00	-1.97436E+01
2.31880E+00	-3.12543E-01	6.65760E+00	-1.94396E+01
3.73075E+00	-1.57133E+00	6.58342E+00	-1.91485E+01
3.84227E+00	-2.64666E+00	6.51519E+00	-1.88693E+01
2.12055E+00	-3.17233E+00	6.45226E+00	-1.86011E+01
-5.02111E-01	-3.10038E+00	6.39410E+00	-1.83433E+01
-2.45873E+00	-2.67589E+00	6.34022E+00	-1.80951E+01
-2.85807E+00	-2.11840E+00	6.29023E+00	-1.78558E+01
-2.07141E+00	-1.38958E+00	6.24374E+00	-1.76250E+01
-1.16618E+00	-3.41633E-01	6.20042E+00	-1.74020E+01
-8.48031E-01	9.02367E-01	6.15999E+00	-1.71865E+01
-9.41183E-01	1.80313E+00	6.12218E+00	-1.69779E+01
-8.07332E-01	1.77163E+00	6.08677E+00	-1.67759E+01
-1.59198E-01	7.75064E-01	6.05359E+00	-1.65800E+01
6.05564E-01	-4.36149E-01	6.02244E+00	-1.63901E+01
