jMRUI Data Textfile
 
Filename: Pyr.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.00000E+00	5.20417E-18	1.54012E+00	-2.95453E+00
1.75131E+00	-2.39524E+00	1.53989E+00	-2.94329E+00
-8.90024E-01	-2.79653E+00	1.53968E+00	-2.93214E+00
-2.75235E+00	-9.21926E-01	1.53947E+00	-2.92107E+00
-2.34282E+00	1.65932E+00	1.53925E+00	-2.91008E+00
-4.28480E-02	2.83919E+00	1.53904E+00	-2.89915E+00
2.24184E+00	1.69165E+00	1.53882E+00	-2.88829E+00
2.65934E+00	-8.02378E-01	1.53862E+00	-2.87749E+00
9.11816E-01	-2.59166E+00	1.53841E+00	-2.86678E+00
-1.53691E+00	-2.24094E+00	1.53819E+00	-2.85613E+00
-2.68640E+00	-8.11026E-02	1.53796E+00	-2.84553E+00
-1.63299E+00	2.09751E+00	1.53773E+00	-2.83499E+00
7.21387E-01	2.52826E+00	1.53751E+00	-2.82452E+00
2.43972E+00	8.99957E-01	1.53728E+00	-2.81410E+00
2.14277E+00	-1.42253E+00	1.53705E+00	-2.80374E+00
1.15124E-01	-2.54124E+00	1.53683E+00	-2.79343E+00
-1.96176E+00	-1.57541E+00	1.53660E+00	-2.78318E+00
-2.40304E+00	6.46618E-01	1.53635E+00	-2.77298E+00
-8.86572E-01	2.29609E+00	1.53613E+00	-2.76279E+00
1.31567E+00	2.04824E+00	1.53595E+00	-2.75266E+00
2.40338E+00	1.45249E-01	1.53582E+00	-2.74263E+00
1.51899E+00	-1.83410E+00	1.53566E+00	-2.73270E+00
-5.77627E-01	-2.28347E+00	1.53546E+00	-2.72286E+00
-2.16035E+00	-8.71836E-01	1.53522E+00	-2.71304E+00
-1.95723E+00	1.21590E+00	1.53497E+00	-2.70321E+00
-1.71782E-01	2.27248E+00	1.53477E+00	-2.69342E+00
1.71410E+00	1.46376E+00	1.53462E+00	-2.68370E+00
2.16932E+00	-5.14060E-01	1.53446E+00	-2.67409E+00
8.55952E-01	-2.03211E+00	1.53427E+00	-2.66454E+00
-1.12277E+00	-1.86969E+00	1.53406E+00	-2.65502E+00
-2.14822E+00	-1.95039E-01	1.53384E+00	-2.64554E+00
-1.40979E+00	1.60131E+00	1.53362E+00	-2.63609E+00
4.55529E-01	2.06038E+00	1.53342E+00	-2.62667E+00
1.91095E+00	8.39103E-01	1.53325E+00	-2.61729E+00
1.78550E+00	-1.03590E+00	1.53310E+00	-2.60797E+00
2.15260E-01	-2.03029E+00	1.53296E+00	-2.59873E+00
-1.49534E+00	-1.35710E+00	1.53281E+00	-2.58955E+00
-1.95645E+00	4.01677E-01	1.53266E+00	-2.58043E+00
-8.21426E-01	1.79654E+00	1.53249E+00	-2.57136E+00
9.54866E-01	1.70459E+00	1.53232E+00	-2.56232E+00
1.91839E+00	2.32726E-01	1.53215E+00	-2.55333E+00
1.30570E+00	-1.39581E+00	1.53199E+00	-2.54436E+00
-3.52196E-01	-1.85732E+00	1.53186E+00	-2.53545E+00
-1.68852E+00	-8.03036E-01	1.53172E+00	-2.52661E+00
-1.62686E+00	8.79331E-01	1.53158E+00	-2.51783E+00
-2.47631E-01	1.81224E+00	1.53142E+00	-2.50910E+00
1.30234E+00	1.25565E+00	1.53126E+00	-2.50040E+00
1.76280E+00	-3.06784E-01	1.53110E+00	-2.49174E+00
7.84115E-01	-1.58654E+00	1.53094E+00	-2.48311E+00
-8.08955E-01	-1.55222E+00	1.53079E+00	-2.47453E+00
-1.71156E+00	-2.60248E-01	1.53065E+00	-2.46599E+00
-1.20695E+00	1.21460E+00	1.53052E+00	-2.45752E+00
2.65181E-01	1.67269E+00	1.53039E+00	-2.44910E+00
1.49029E+00	7.64751E-01	1.53023E+00	-2.44073E+00
1.48057E+00	-7.43441E-01	1.53007E+00	-2.43241E+00
2.70750E-01	-1.61610E+00	1.52987E+00	-2.42412E+00
-1.13227E+00	-1.15959E+00	1.52966E+00	-2.41585E+00
-1.58682E+00	2.27070E-01	1.52945E+00	-2.40759E+00
-7.45049E-01	1.39948E+00	1.52927E+00	-2.39935E+00
6.82439E-01	1.41183E+00	1.52911E+00	-2.39115E+00
1.52561E+00	2.79325E-01	1.52895E+00	-2.38299E+00
1.11361E+00	-1.05501E+00	1.52881E+00	-2.37487E+00
-1.92229E-01	-1.50500E+00	1.52867E+00	-2.36679E+00
-1.31384E+00	-7.25087E-01	1.52854E+00	-2.35875E+00
-1.34589E+00	6.25710E-01	1.52843E+00	-2.35076E+00
-2.86148E-01	1.43984E+00	1.52832E+00	-2.34281E+00
9.82550E-01	1.06899E+00	1.52822E+00	-2.33492E+00
1.42708E+00	-1.60446E-01	1.52811E+00	-2.32709E+00
7.04972E-01	-1.23306E+00	1.52797E+00	-2.31930E+00
-5.72924E-01	-1.28270E+00	1.52781E+00	-2.31153E+00
-1.35858E+00	-2.91359E-01	1.52765E+00	-2.30376E+00
-1.02571E+00	9.14627E-01	1.52752E+00	-2.29601E+00
1.31438E-01	1.35288E+00	1.52744E+00	-2.28830E+00
1.15689E+00	6.84818E-01	1.52736E+00	-2.28068E+00
1.22212E+00	-5.23908E-01	1.52727E+00	-2.27311E+00
2.95131E-01	-1.28160E+00	1.52716E+00	-2.26560E+00
-8.50933E-01	-9.83814E-01	1.52702E+00	-2.25812E+00
-1.28224E+00	1.05085E-01	1.52686E+00	-2.25067E+00
-6.64621E-01	1.08510E+00	1.52668E+00	-2.24322E+00
4.78384E-01	1.16409E+00	1.52651E+00	-2.23579E+00
1.20868E+00	2.97640E-01	1.52635E+00	-2.22838E+00
9.43224E-01	-7.91281E-01	1.52619E+00	-2.22098E+00
-8.11520E-02	-1.21501E+00	1.52606E+00	-2.21361E+00
-1.01744E+00	-6.44514E-01	1.52594E+00	-2.20628E+00
-1.10853E+00	4.36094E-01	1.52583E+00	-2.19899E+00
-2.98936E-01	1.13965E+00	1.52572E+00	-2.19174E+00
