jMRUI Data Textfile
 
Filename: Lac.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.37046E+00	3.87164E-03	1.90105E+00	-4.52379E+00
1.23834E+00	-2.76448E+00	1.89410E+00	-4.48292E+00
-1.79511E+00	-1.42841E+00	1.88842E+00	-4.44028E+00
-1.08555E+00	1.62102E+00	1.88512E+00	-4.40129E+00
2.01955E+00	1.40357E+00	1.87892E+00	-4.36416E+00
2.42421E+00	-1.80396E+00	1.87280E+00	-4.32455E+00
-6.60540E-01	-3.00673E+00	1.86954E+00	-4.28691E+00
-2.56353E+00	-3.95006E-01	1.86509E+00	-4.25139E+00
-5.56317E-01	1.89769E+00	1.86004E+00	-4.21586E+00
1.94137E+00	3.78213E-01	1.85551E+00	-4.18019E+00
8.51262E-01	-2.37315E+00	1.85206E+00	-4.14563E+00
-2.17260E+00	-1.87965E+00	1.84827E+00	-4.11241E+00
-2.45320E+00	1.18869E+00	1.84421E+00	-4.07958E+00
3.41301E-01	2.17048E+00	1.84026E+00	-4.04690E+00
1.78348E+00	-2.29248E-01	1.83710E+00	-4.01486E+00
-2.93087E-01	-2.01110E+00	1.83385E+00	-3.98398E+00
-2.47526E+00	-2.60044E-01	1.83034E+00	-3.95351E+00
-1.24019E+00	2.32729E+00	1.82697E+00	-3.92326E+00
1.53944E+00	1.78411E+00	1.82409E+00	-3.89358E+00
1.64403E+00	-9.12376E-01	1.82122E+00	-3.86481E+00
-8.64121E-01	-1.49351E+00	1.81804E+00	-3.83651E+00
-1.86020E+00	8.62819E-01	1.81487E+00	-3.80821E+00
2.98475E-01	2.34730E+00	1.81229E+00	-3.78025E+00
2.27372E+00	5.85349E-01	1.80991E+00	-3.75313E+00
1.07828E+00	-1.69667E+00	1.80744E+00	-3.72651E+00
-1.28500E+00	-1.05209E+00	1.80504E+00	-3.70024E+00
-1.08418E+00	1.30723E+00	1.80290E+00	-3.67449E+00
1.28351E+00	1.53919E+00	1.80064E+00	-3.64946E+00
2.03323E+00	-7.65000E-01	1.79807E+00	-3.62468E+00
-1.35335E-02	-2.04058E+00	1.79563E+00	-3.59988E+00
-1.66865E+00	-4.09771E-01	1.79357E+00	-3.57547E+00
-4.62931E-01	1.45213E+00	1.79161E+00	-3.55165E+00
1.54307E+00	6.18991E-01	1.78953E+00	-3.52816E+00
1.11115E+00	-1.52971E+00	1.78762E+00	-3.50491E+00
-1.09833E+00	-1.59230E+00	1.78586E+00	-3.48210E+00
-1.67400E+00	5.00781E-01	1.78408E+00	-3.45979E+00
1.60328E-01	1.48457E+00	1.78211E+00	-3.43769E+00
1.43103E+00	-6.30765E-02	1.78034E+00	-3.41576E+00
1.60096E-01	-1.58105E+00	1.77870E+00	-3.39416E+00
-1.59904E+00	-6.42764E-01	1.77709E+00	-3.37297E+00
-1.09057E+00	1.27854E+00	1.77548E+00	-3.35202E+00
8.41239E-01	1.23033E+00	1.77399E+00	-3.33137E+00
1.18874E+00	-5.89742E-01	1.77250E+00	-3.31106E+00
-4.79939E-01	-1.25840E+00	1.77101E+00	-3.29102E+00
-1.45179E+00	2.39357E-01	1.76957E+00	-3.27120E+00
-1.96008E-01	1.51018E+00	1.76814E+00	-3.25174E+00
1.30725E+00	5.92308E-01	1.76659E+00	-3.23239E+00
7.68296E-01	-1.02225E+00	1.76533E+00	-3.21314E+00
-8.58034E-01	-8.33370E-01	1.76414E+00	-3.19438E+00
-9.83732E-01	7.60277E-01	1.76286E+00	-3.17587E+00
5.40772E-01	1.20110E+00	1.76154E+00	-3.15753E+00
1.29846E+00	-1.78978E-01	1.76035E+00	-3.13930E+00
1.52469E-01	-1.20492E+00	1.75928E+00	-3.12149E+00
-1.05263E+00	-3.41366E-01	1.75799E+00	-3.10393E+00
-4.71098E-01	9.66743E-01	1.75670E+00	-3.08627E+00
8.96883E-01	6.61599E-01	1.75578E+00	-3.06885E+00
8.82758E-01	-7.23533E-01	1.75481E+00	-3.05187E+00
-4.48861E-01	-1.00967E+00	1.75376E+00	-3.03503E+00
-1.00622E+00	1.89095E-01	1.75277E+00	-3.01836E+00
8.33784E-03	9.58949E-01	1.75185E+00	-3.00195E+00
9.36702E-01	1.48110E-01	1.75079E+00	-2.98578E+00
3.44121E-01	-9.01406E-01	1.74975E+00	-2.96965E+00
-7.85657E-01	-5.50789E-01	1.74870E+00	-2.95363E+00
-6.93117E-01	5.99275E-01	1.74795E+00	-2.93768E+00
4.11024E-01	7.53838E-01	1.74725E+00	-2.92224E+00
7.79995E-01	-2.54303E-01	1.74632E+00	-2.90700E+00
-1.01321E-01	-8.03172E-01	1.74534E+00	-2.89178E+00
-8.00893E-01	-7.44162E-02	1.74446E+00	-2.87662E+00
-2.52472E-01	7.42018E-01	1.74367E+00	-2.86168E+00
6.34524E-01	3.94829E-01	1.74282E+00	-2.84696E+00
4.91863E-01	-5.10918E-01	1.74195E+00	-2.83217E+00
-3.87486E-01	-5.60128E-01	1.74142E+00	-2.81755E+00
-6.09540E-01	2.58045E-01	1.74087E+00	-2.80347E+00
1.18102E-01	6.32523E-01	1.73998E+00	-2.78950E+00
6.20357E-01	2.29900E-02	1.73906E+00	-2.77543E+00
1.51673E-01	-5.74779E-01	1.73834E+00	-2.76130E+00
-5.03641E-01	-2.59541E-01	1.73790E+00	-2.74754E+00
-3.42591E-01	4.15515E-01	1.73721E+00	-2.73407E+00
3.19138E-01	4.00544E-01	1.73649E+00	-2.72065E+00
4.37467E-01	-2.20220E-01	1.73586E+00	-2.70719E+00
-1.18096E-01	-4.56095E-01	1.73525E+00	-2.69407E+00
-4.51361E-01	1.25778E-02	1.73462E+00	-2.68102E+00
-8.62778E-02	4.17194E-01	1.73380E+00	-2.66811E+00
3.60008E-01	1.63503E-01	1.73317E+00	-2.65498E+00
2.15972E-01	-2.96476E-01	1.73273E+00	-2.64225E+00
-2.34848E-01	-2.54757E-01	1.73222E+00	-2.62969E+00
-2.86397E-01	1.67732E-01	1.73153E+00	-2.61721E+00
8.93341E-02	3.01059E-01	1.73095E+00	-2.60474E+00
2.87325E-01	-1.15228E-02	1.73048E+00	-2.59234E+00
4.74578E-02	-2.51975E-01	1.73005E+00	-2.58026E+00
-2.13600E-01	-8.54851E-02	1.72942E+00	-2.56822E+00
-1.15913E-01	1.78952E-01	1.72892E+00	-2.55612E+00
1.38003E-01	1.44605E-01	1.72854E+00	-2.54422E+00
1.60095E-01	-8.48234E-02	1.72818E+00	-2.53253E+00
-3.16830E-02	-1.51548E-01	1.72768E+00	-2.52102E+00
-1.26411E-01	-5.10758E-03	1.72712E+00	-2.50945E+00
-2.54020E-02	1.01032E-01	1.72673E+00	-2.49792E+00
7.95208E-02	4.10825E-02	1.72635E+00	-2.48671E+00
5.55834E-02	-5.28713E-02	1.72577E+00	-2.47554E+00
-1.77587E-02	-5.87557E-02	1.72523E+00	-2.46430E+00
-4.33572E-02	-1.47731E-02	1.72482E+00	-2.45310E+00
-3.28187E-02	1.67521E-02	1.72453E+00	-2.44219E+00
-8.91323E-03	3.74797E-02	1.72399E+00	-2.43143E+00
3.70694E-02	3.14625E-02	1.72340E+00	-2.42052E+00
5.66049E-02	-3.26820E-02	1.72307E+00	-2.40963E+00
-1.72319E-02	-8.45310E-02	1.72274E+00	-2.39903E+00
-1.06380E-01	-1.25017E-02	1.72225E+00	-2.38847E+00
-5.00772E-02	1.14488E-01	1.72182E+00	-2.37779E+00
1.09939E-01	8.72530E-02	1.72168E+00	-2.36719E+00
1.22390E-01	-9.73582E-02	1.72170E+00	-2.35694E+00
-7.65396E-02	-1.57645E-01	1.72168E+00	-2.34720E+00
-1.90996E-01	4.32628E-02	1.72086E+00	-2.33776E+00
-3.19509E-03	2.15296E-01	1.71980E+00	-2.32752E+00
2.24951E-01	5.73224E-02	1.71920E+00	-2.31716E+00
1.12613E-01	-2.20291E-01	1.71868E+00	-2.30689E+00
-2.04096E-01	-1.66979E-01	1.71833E+00	-2.29655E+00
-2.21010E-01	1.75808E-01	1.71832E+00	-2.28622E+00
1.31682E-01	2.71945E-01	1.71880E+00	-2.27631E+00
3.12049E-01	-7.09384E-02	1.71912E+00	-2.26740E+00
3.62413E-04	-3.34508E-01	1.71842E+00	-2.25844E+00
-3.39558E-01	-7.41289E-02	1.71776E+00	-2.24891E+00
-1.48159E-01	3.31539E-01	1.71735E+00	-2.23942E+00
3.09586E-01	2.25433E-01	1.71692E+00	-2.23001E+00
3.03625E-01	-2.65925E-01	1.71652E+00	-2.22058E+00
-1.97147E-01	-3.70245E-01	1.71625E+00	-2.21115E+00
-4.13827E-01	1.13145E-01	1.71611E+00	-2.20193E+00
2.73516E-02	4.37174E-01	1.71582E+00	-2.19287E+00
4.50518E-01	6.03436E-02	1.71551E+00	-2.18370E+00
1.60679E-01	-4.51074E-01	1.71540E+00	-2.17459E+00
-4.21005E-01	-2.71765E-01	1.71530E+00	-2.16577E+00
-3.70574E-01	3.52736E-01	1.71506E+00	-2.15705E+00
2.64999E-01	4.38551E-01	1.71469E+00	-2.14833E+00
4.85881E-01	-1.79759E-01	1.71438E+00	-2.13951E+00
-8.99675E-02	-5.33125E-01	1.71418E+00	-2.13087E+00
-5.71962E-01	-2.88630E-02	1.71382E+00	-2.12228E+00
-1.73408E-01	5.67745E-01	1.71348E+00	-2.11362E+00
5.08912E-01	3.03570E-01	1.71326E+00	-2.10500E+00
3.92971E-01	-4.29567E-01	1.71309E+00	-2.09652E+00
-3.62039E-01	-4.65949E-01	1.71285E+00	-2.08819E+00
-5.57091E-01	2.85499E-01	1.71247E+00	-2.07984E+00
1.56130E-01	6.46845E-01	1.71216E+00	-2.07137E+00
6.77179E-01	1.73828E-02	1.71199E+00	-2.06300E+00
1.71000E-01	-6.35240E-01	1.71183E+00	-2.05477E+00
-5.77910E-01	-2.72269E-01	1.71159E+00	-2.04661E+00
-3.68144E-01	5.47476E-01	1.71137E+00	-2.03838E+00
5.00890E-01	5.09147E-01	1.71132E+00	-2.03023E+00
6.57025E-01	-3.70801E-01	1.71127E+00	-2.02239E+00
-1.77392E-01	-7.25058E-01	1.71089E+00	-2.01459E+00
-7.04417E-01	1.47083E-02	1.71051E+00	-2.00654E+00
-8.33202E-02	6.82155E-01	1.71037E+00	-1.99845E+00
7.07802E-01	1.95077E-01	1.71038E+00	-1.99068E+00
3.87026E-01	-7.06505E-01	1.71011E+00	-1.98304E+00
-5.85552E-01	-5.93271E-01	1.70981E+00	-1.97517E+00
-6.95327E-01	3.84648E-01	1.70988E+00	-1.96735E+00
2.32279E-01	6.96257E-01	1.70988E+00	-1.96007E+00
7.19826E-01	-1.56526E-01	1.70928E+00	-1.95282E+00
-3.89334E-02	-8.17311E-01	1.70855E+00	-1.94490E+00
-8.72735E-01	-1.99788E-01	1.70855E+00	-1.93670E+00
-4.57090E-01	7.68988E-01	1.70904E+00	-1.92925E+00
5.74640E-01	5.82462E-01	1.70889E+00	-1.92233E+00
6.00688E-01	-4.54727E-01	1.70851E+00	-1.91489E+00
-4.21774E-01	-6.77080E-01	1.70839E+00	-1.90769E+00
-8.56701E-01	3.10045E-01	1.70793E+00	-1.90047E+00
3.31829E-02	9.74120E-01	1.70751E+00	-1.89297E+00
8.92231E-01	2.60708E-01	1.70735E+00	-1.88534E+00
3.92221E-01	-7.18430E-01	1.70761E+00	-1.87791E+00
-6.53207E-01	-4.19290E-01	1.70782E+00	-1.87110E+00
-5.50818E-01	6.82332E-01	1.70747E+00	-1.86422E+00
5.87949E-01	8.15741E-01	1.70732E+00	-1.85731E+00
9.92988E-01	-2.85105E-01	1.70672E+00	-1.85046E+00
2.51162E-02	-9.33140E-01	1.70618E+00	-1.84301E+00
-7.91854E-01	-1.41077E-01	1.70626E+00	-1.83553E+00
-1.65160E-01	8.01049E-01	1.70657E+00	-1.82857E+00
9.07578E-01	3.49263E-01	1.70659E+00	-1.82196E+00
6.94738E-01	-8.39932E-01	1.70638E+00	-1.81528E+00
-5.25215E-01	-9.21756E-01	1.70608E+00	-1.80855E+00
-8.79215E-01	2.22632E-01	1.70579E+00	-1.80170E+00
1.46229E-01	7.79096E-01	1.70558E+00	-1.79483E+00
8.77353E-01	-1.38497E-01	1.70538E+00	-1.78797E+00
9.09169E-02	-1.07043E+00	1.70534E+00	-1.78105E+00
-1.03521E+00	-5.04469E-01	1.70546E+00	-1.77437E+00
-7.63958E-01	7.22900E-01	1.70549E+00	-1.76787E+00
4.53085E-01	7.29353E-01	1.70538E+00	-1.76152E+00
6.74764E-01	-4.39751E-01	1.70506E+00	-1.75508E+00
-4.61592E-01	-8.69924E-01	1.70477E+00	-1.74852E+00
-1.15079E+00	1.97492E-01	1.70452E+00	-1.74194E+00
-2.65024E-01	1.14874E+00	1.70429E+00	-1.73527E+00
8.51763E-01	5.33709E-01	1.70431E+00	-1.72858E+00
4.94069E-01	-6.38284E-01	1.70447E+00	-1.72215E+00
-7.08228E-01	-4.84742E-01	1.70452E+00	-1.71596E+00
-7.76791E-01	7.70732E-01	1.70435E+00	-1.70982E+00
4.84767E-01	1.13817E+00	1.70414E+00	-1.70356E+00
1.16463E+00	2.83003E-03	1.70391E+00	-1.69739E+00
2.54082E-01	-8.92894E-01	1.70357E+00	-1.69109E+00
-7.55400E-01	-1.94154E-01	1.70326E+00	-1.68459E+00
-2.25536E-01	9.23012E-01	1.70336E+00	-1.67809E+00
1.03340E+00	6.06475E-01	1.70352E+00	-1.67195E+00
1.03288E+00	-7.38913E-01	1.70348E+00	-1.66598E+00
