jMRUI Data Textfile
 
Filename: mI.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.88055E+00	-4.49626E-03	3.04975E+00	-1.39460E+01
5.27808E+00	-2.49841E+00	3.04750E+00	-1.38326E+01
3.64308E+00	-4.44515E+00	3.04535E+00	-1.37210E+01
1.34903E+00	-5.44180E+00	3.04326E+00	-1.36113E+01
-1.09115E+00	-5.31031E+00	3.04124E+00	-1.35034E+01
-3.14994E+00	-4.13333E+00	3.03920E+00	-1.33973E+01
-4.40995E+00	-2.22519E+00	3.03727E+00	-1.32928E+01
-4.65680E+00	-4.75505E-02	3.03549E+00	-1.31900E+01
-3.91842E+00	1.90674E+00	3.03375E+00	-1.30889E+01
-2.44344E+00	3.23092E+00	3.03192E+00	-1.29894E+01
-6.27589E-01	3.69336E+00	3.03023E+00	-1.28912E+01
1.08990E+00	3.27804E+00	3.02870E+00	-1.27947E+01
2.33226E+00	2.17018E+00	3.02710E+00	-1.26997E+01
2.86693E+00	6.95036E-01	3.02544E+00	-1.26061E+01
2.64541E+00	-7.70751E-01	3.02397E+00	-1.25137E+01
1.79549E+00	-1.89087E+00	3.02261E+00	-1.24230E+01
5.73165E-01	-2.44150E+00	3.02106E+00	-1.23335E+01
-7.09391E-01	-2.34874E+00	3.01964E+00	-1.22451E+01
-1.75954E+00	-1.68722E+00	3.01837E+00	-1.21582E+01
-2.36513E+00	-6.45333E-01	3.01700E+00	-1.20724E+01
-2.42871E+00	5.29209E-01	3.01570E+00	-1.19879E+01
-1.97187E+00	1.58806E+00	3.01447E+00	-1.19045E+01
-1.11420E+00	2.33099E+00	3.01329E+00	-1.18222E+01
-3.66969E-02	2.63627E+00	3.01216E+00	-1.17411E+01
1.05920E+00	2.47042E+00	3.01104E+00	-1.16612E+01
1.98763E+00	1.88064E+00	3.00992E+00	-1.15823E+01
