jMRUI Data Textfile
 
Filename: Tau.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.87241E+00	-4.82297E-07	2.05255E+00	-6.91365E+00
3.27356E+00	-2.00023E+00	2.05126E+00	-6.87284E+00
1.73172E+00	-3.37708E+00	2.05000E+00	-6.83248E+00
-2.79676E-01	-3.73888E+00	2.04877E+00	-6.79255E+00
-2.15864E+00	-3.00363E+00	2.04756E+00	-6.75305E+00
-3.35754E+00	-1.41622E+00	2.04638E+00	-6.71398E+00
-3.54507E+00	5.33343E-01	2.04522E+00	-6.67534E+00
-2.69870E+00	2.26301E+00	2.04408E+00	-6.63712E+00
-1.10162E+00	3.27487E+00	2.04294E+00	-6.59931E+00
7.51852E-01	3.30034E+00	2.04181E+00	-6.56189E+00
2.31098E+00	2.37150E+00	2.04070E+00	-6.52485E+00
3.13417E+00	7.99733E-01	2.03960E+00	-6.48819E+00
3.01539E+00	-9.28319E-01	2.03853E+00	-6.45190E+00
2.03464E+00	-2.30278E+00	2.03749E+00	-6.41598E+00
5.20787E-01	-2.94257E+00	2.03646E+00	-6.38044E+00
-1.05821E+00	-2.70172E+00	2.03545E+00	-6.34527E+00
-2.24101E+00	-1.70007E+00	2.03444E+00	-6.31044E+00
-2.70878E+00	-2.73165E-01	2.03345E+00	-6.27597E+00
-2.37108E+00	1.13945E+00	2.03247E+00	-6.24183E+00
-1.37858E+00	2.13040E+00	2.03151E+00	-6.20803E+00
-6.31462E-02	2.44258E+00	2.03057E+00	-6.17455E+00
1.17227E+00	2.03493E+00	2.02964E+00	-6.14141E+00
1.97744E+00	1.07943E+00	2.02873E+00	-6.10859E+00
2.15434E+00	-1.05255E-01	2.02784E+00	-6.07609E+00
1.70396E+00	-1.15901E+00	2.02697E+00	-6.04391E+00
8.10071E-01	-1.78987E+00	2.02610E+00	-6.01204E+00
-2.30171E-01	-1.85450E+00	2.02524E+00	-5.98048E+00
-1.10387E+00	-1.38770E+00	2.02439E+00	-5.94921E+00
-1.57631E+00	-5.76003E-01	2.02355E+00	-5.91823E+00
-1.55306E+00	3.11819E-01	2.02274E+00	-5.88754E+00
-1.09421E+00	1.01249E+00	2.02194E+00	-5.85714E+00
-3.80695E-01	1.34577E+00	2.02116E+00	-5.82702E+00
3.52325E-01	1.25925E+00	2.02039E+00	-5.79720E+00
8.91619E-01	8.29800E-01	2.01962E+00	-5.76765E+00
1.10718E+00	2.25598E-01	2.01886E+00	-5.73838E+00
9.81122E-01	-3.55330E-01	2.01810E+00	-5.70937E+00
5.99036E-01	-7.48638E-01	2.01736E+00	-5.68061E+00
1.10386E-01	-8.69011E-01	2.01662E+00	-5.65211E+00
-3.25784E-01	-7.25362E-01	2.01590E+00	-5.62386E+00
-5.91207E-01	-4.04614E-01	2.01520E+00	-5.59587E+00
-6.38957E-01	-3.30564E-02	2.01451E+00	-5.56813E+00
