jMRUI Data Textfile
 
Filename: NAA.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.57172E+00	-1.20734E-01	3.63202E+00	-6.69924E+00
2.85578E+00	-2.92570E+00	3.59079E+00	-6.61606E+00
-2.12920E+00	-3.29607E+00	3.55184E+00	-6.53529E+00
-4.23566E+00	-9.36726E-01	3.51514E+00	-6.45683E+00
-1.67327E+00	2.08327E+00	3.48060E+00	-6.38057E+00
2.41371E+00	2.99299E+00	3.44807E+00	-6.30646E+00
3.74517E+00	8.88585E-01	3.41743E+00	-6.23437E+00
1.45484E+00	-2.20489E+00	3.38855E+00	-6.16421E+00
-1.54677E+00	-3.20422E+00	3.36133E+00	-6.09591E+00
-2.18884E+00	-1.17152E+00	3.33565E+00	-6.02938E+00
-4.00497E-01	1.59653E+00	3.31141E+00	-5.96454E+00
1.41031E+00	2.04957E+00	3.28851E+00	-5.90130E+00
1.32238E+00	-1.78404E-01	3.26692E+00	-5.83959E+00
-2.35428E-01	-2.34947E+00	3.24654E+00	-5.77939E+00
-1.38696E+00	-1.83799E+00	3.22729E+00	-5.72064E+00
-9.67951E-01	7.41291E-01	3.20908E+00	-5.66329E+00
4.42852E-01	2.24585E+00	3.19185E+00	-5.60729E+00
1.32985E+00	7.73899E-01	3.17554E+00	-5.55257E+00
7.59866E-01	-2.00338E+00	3.16008E+00	-5.49909E+00
-7.99588E-01	-2.76805E+00	3.14542E+00	-5.44682E+00
-1.90546E+00	-4.72223E-01	3.13152E+00	-5.39570E+00
-1.40541E+00	2.39300E+00	3.11831E+00	-5.34572E+00
4.28545E-01	2.64826E+00	3.10571E+00	-5.29680E+00
1.93496E+00	2.97923E-02	3.09369E+00	-5.24889E+00
1.51867E+00	-2.58411E+00	3.08224E+00	-5.20190E+00
-6.41831E-01	-2.43242E+00	3.07137E+00	-5.15584E+00
