jMRUI Data Textfile
 
Filename: PE.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.70247E+00	-2.87113E-05	1.65608E+00	-6.81752E+00
2.38201E+00	-1.13001E+00	1.64988E+00	-6.75668E+00
1.58919E+00	-1.94573E+00	1.64389E+00	-6.69697E+00
5.59323E-01	-2.26748E+00	1.63808E+00	-6.63835E+00
-4.22397E-01	-2.07001E+00	1.63246E+00	-6.58079E+00
-1.11245E+00	-1.47987E+00	1.62700E+00	-6.52426E+00
-1.38148E+00	-7.23789E-01	1.62169E+00	-6.46872E+00
-1.24486E+00	-4.79519E-02	1.61655E+00	-6.41414E+00
-8.43587E-01	3.63280E-01	1.61156E+00	-6.36051E+00
-3.84899E-01	4.42123E-01	1.60672E+00	-6.30779E+00
-6.50596E-02	2.48777E-01	1.60202E+00	-6.25596E+00
-1.53617E-03	-6.17056E-02	1.59746E+00	-6.20500E+00
-1.97105E-01	-3.03075E-01	1.59302E+00	-6.15489E+00
-5.46350E-01	-3.28508E-01	1.58871E+00	-6.10561E+00
-8.79985E-01	-8.34622E-02	1.58451E+00	-6.05712E+00
-1.02975E+00	3.76595E-01	1.58044E+00	-6.00941E+00
-8.90463E-01	9.08049E-01	1.57647E+00	-5.96247E+00
-4.57874E-01	1.33124E+00	1.57262E+00	-5.91626E+00
1.69582E-01	1.49373E+00	1.56886E+00	-5.87078E+00
8.24443E-01	1.32247E+00	1.56521E+00	-5.82601E+00
1.32622E+00	8.47706E-01	1.56166E+00	-5.78193E+00
1.54013E+00	1.91730E-01	1.55819E+00	-5.73852E+00
1.41863E+00	-4.72372E-01	1.55481E+00	-5.69577E+00
1.01279E+00	-9.76699E-01	1.55152E+00	-5.65365E+00
4.51269E-01	-1.21006E+00	1.54831E+00	-5.61216E+00
-1.04451E-01	-1.14831E+00	1.54518E+00	-5.57128E+00
-5.12368E-01	-8.54748E-01	1.54213E+00	-5.53099E+00
-6.92207E-01	-4.52394E-01	1.53916E+00	-5.49129E+00
-6.44343E-01	-7.91677E-02	1.53626E+00	-5.45215E+00
-4.40825E-01	1.58006E-01	1.53342E+00	-5.41357E+00
-1.93546E-01	2.14855E-01	1.53066E+00	-5.37554E+00
-1.19259E-02	1.17639E-01	1.52796E+00	-5.33804E+00
3.48638E-02	-5.35238E-02	1.52533E+00	-5.30105E+00
-6.13010E-02	-1.98440E-01	1.52275E+00	-5.26458E+00
-2.49539E-01	-2.34949E-01	1.52024E+00	-5.22859E+00
-4.42494E-01	-1.27998E-01	1.51779E+00	-5.19309E+00
-5.50260E-01	9.96999E-02	1.51540E+00	-5.15807E+00
-5.13248E-01	3.77888E-01	1.51306E+00	-5.12353E+00
-3.22817E-01	6.15020E-01	1.51077E+00	-5.08945E+00
-2.32821E-02	7.30712E-01	1.50852E+00	-5.05581E+00
3.04196E-01	6.82815E-01	1.50631E+00	-5.02260E+00
5.69482E-01	4.80393E-01	1.50416E+00	-4.98981E+00
