jMRUI Data Textfile
 
Filename: Tau.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.87241E+00	-4.82297E-07	2.01052E+00	-6.91474E+00
3.28386E+00	-2.00652E+00	2.00969E+00	-6.87391E+00
1.74263E+00	-3.39837E+00	2.00888E+00	-6.83352E+00
-2.82325E-01	-3.77428E+00	2.00809E+00	-6.79357E+00
-2.18594E+00	-3.04162E+00	2.00732E+00	-6.75405E+00
-3.41069E+00	-1.43865E+00	2.00658E+00	-6.71496E+00
-3.61253E+00	5.43491E-01	2.00586E+00	-6.67630E+00
-2.75870E+00	2.31333E+00	2.00515E+00	-6.63807E+00
-1.12966E+00	3.35822E+00	2.00443E+00	-6.60027E+00
7.73414E-01	3.39499E+00	2.00369E+00	-6.56285E+00
2.38474E+00	2.44718E+00	2.00295E+00	-6.52579E+00
3.24438E+00	8.27853E-01	2.00223E+00	-6.48910E+00
3.13123E+00	-9.63984E-01	2.00155E+00	-6.45278E+00
2.11946E+00	-2.39877E+00	2.00090E+00	-6.41684E+00
5.44203E-01	-3.07488E+00	2.00025E+00	-6.38130E+00
-1.10927E+00	-2.83208E+00	1.99961E+00	-6.34611E+00
-2.35654E+00	-1.78771E+00	1.99896E+00	-6.31128E+00
-2.85738E+00	-2.88150E-01	1.99831E+00	-6.27680E+00
-2.50902E+00	1.20574E+00	1.99768E+00	-6.24265E+00
-1.46338E+00	2.26144E+00	1.99706E+00	-6.20883E+00
-6.72411E-02	2.60097E+00	1.99645E+00	-6.17534E+00
1.25221E+00	2.17370E+00	1.99586E+00	-6.14218E+00
2.11894E+00	1.15667E+00	1.99528E+00	-6.10934E+00
2.31577E+00	-1.13142E-01	1.99472E+00	-6.07683E+00
