jMRUI Data Textfile
 
Filename: Cho.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
8.99590E+00	-4.68701E-08	4.69489E+00	-1.43351E+01
7.32609E+00	-5.09835E+00	4.69306E+00	-1.42586E+01
3.07678E+00	-8.30398E+00	4.69117E+00	-1.41828E+01
-2.20053E+00	-8.50631E+00	4.68927E+00	-1.41077E+01
-6.61291E+00	-5.68020E+00	4.68738E+00	-1.40332E+01
-8.60456E+00	-8.78044E-01	4.68557E+00	-1.39594E+01
-7.50493E+00	4.16146E+00	4.68386E+00	-1.38863E+01
-3.75335E+00	7.64228E+00	4.68225E+00	-1.38140E+01
1.27452E+00	8.35078E+00	4.68063E+00	-1.37424E+01
5.77056E+00	6.07831E+00	4.67896E+00	-1.36716E+01
8.14411E+00	1.67961E+00	4.67728E+00	-1.36013E+01
7.58415E+00	-3.24770E+00	4.67562E+00	-1.35317E+01
4.33568E+00	-6.94296E+00	4.67390E+00	-1.34628E+01
-4.03965E-01	-8.11122E+00	4.67217E+00	-1.33943E+01
-4.92581E+00	-6.37650E+00	4.67057E+00	-1.33264E+01
-7.62508E+00	-2.40119E+00	4.66908E+00	-1.32592E+01
-7.57032E+00	2.36592E+00	4.66761E+00	-1.31926E+01
-4.82409E+00	6.21697E+00	4.66618E+00	-1.31267E+01
-4.05273E-01	7.79671E+00	4.66474E+00	-1.30614E+01
4.08852E+00	6.57892E+00	4.66322E+00	-1.29967E+01
7.05788E+00	3.04049E+00	4.66171E+00	-1.29324E+01
7.47065E+00	-1.52381E+00	4.66028E+00	-1.28687E+01
5.22011E+00	-5.47465E+00	4.65896E+00	-1.28055E+01
1.14839E+00	-7.41656E+00	4.65772E+00	-1.27429E+01
-3.26788E+00	-6.69042E+00	4.65648E+00	-1.26810E+01
