jMRUI Data Textfile
 
Filename: PCr.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.00000E+00	-2.68001E-17	3.74257E+00	-8.58822E+00
5.44575E+00	-9.16831E-01	3.73902E+00	-8.49427E+00
1.85399E+00	-2.17612E+00	3.73560E+00	-8.40168E+00
-1.67925E+00	-3.44551E+00	3.73228E+00	-8.31041E+00
-3.43361E+00	-3.82975E+00	3.72905E+00	-8.22044E+00
-3.08807E+00	-2.73122E+00	3.72590E+00	-8.13170E+00
-1.57282E+00	-5.91577E-01	3.72286E+00	-8.04416E+00
-9.27199E-02	1.27361E+00	3.71994E+00	-7.95783E+00
7.14655E-01	1.67891E+00	3.71706E+00	-7.87271E+00
8.48376E-01	5.29155E-01	3.71418E+00	-7.78868E+00
4.56024E-01	-1.12562E+00	3.71136E+00	-7.70565E+00
-4.97192E-01	-1.97077E+00	3.70868E+00	-7.62363E+00
-2.00101E+00	-1.43555E+00	3.70612E+00	-7.54267E+00
-3.54654E+00	3.31621E-02	3.70365E+00	-7.46276E+00
-4.12036E+00	1.55363E+00	3.70119E+00	-7.38386E+00
-2.88586E+00	2.58230E+00	3.69875E+00	-7.30590E+00
-1.75789E-02	3.13240E+00	3.69631E+00	-7.22880E+00
3.14392E+00	3.34918E+00	3.69398E+00	-7.15250E+00
4.91260E+00	3.04144E+00	3.69181E+00	-7.07708E+00
4.45274E+00	1.78196E+00	3.68972E+00	-7.00257E+00
2.35626E+00	-4.70349E-01	3.68769E+00	-6.92892E+00
1.17995E-01	-2.91253E+00	3.68570E+00	-6.85611E+00
-1.02099E+00	-4.22121E+00	3.68373E+00	-6.78414E+00
-8.75706E-01	-3.52901E+00	3.68173E+00	-6.71293E+00
-1.62707E-01	-1.22587E+00	3.67973E+00	-6.64238E+00
3.23254E-01	1.18442E+00	3.67784E+00	-6.57247E+00
3.65538E-01	2.13954E+00	3.67609E+00	-6.50329E+00
2.56992E-01	1.14093E+00	3.67440E+00	-6.43487E+00
2.23753E-01	-9.65276E-01	3.67272E+00	-6.36716E+00
4.39989E-02	-2.71951E+00	3.67103E+00	-6.30011E+00
-7.01494E-01	-3.11427E+00	3.66936E+00	-6.23365E+00
-2.02088E+00	-2.12303E+00	3.66774E+00	-6.16780E+00
-3.23393E+00	-4.03448E-01	3.66618E+00	-6.10252E+00
-3.40515E+00	1.36252E+00	3.66467E+00	-6.03783E+00
-2.14353E+00	2.81991E+00	3.66325E+00	-5.97370E+00
-1.89298E-02	3.77587E+00	3.66190E+00	-5.91016E+00
1.82803E+00	3.91327E+00	3.66061E+00	-5.84722E+00
2.55389E+00	2.87584E+00	3.65935E+00	-5.78487E+00
2.18671E+00	7.35798E-01	3.65807E+00	-5.72308E+00
1.42667E+00	-1.67900E+00	3.65675E+00	-5.66180E+00
9.25491E-01	-3.10233E+00	3.65541E+00	-5.60097E+00
7.59457E-01	-2.69641E+00	3.65409E+00	-5.54055E+00
5.63652E-01	-7.69587E-01	3.65286E+00	-5.48054E+00
1.08117E-01	1.33185E+00	3.65173E+00	-5.42101E+00
-3.36990E-01	2.15748E+00	3.65064E+00	-5.36198E+00
-2.57813E-01	1.18458E+00	3.64953E+00	-5.30341E+00
4.80185E-01	-8.77334E-01	3.64843E+00	-5.24526E+00
1.30836E+00	-2.70778E+00	3.64730E+00	-5.18749E+00
1.33039E+00	-3.34722E+00	3.64618E+00	-5.13006E+00
1.10787E-01	-2.71997E+00	3.64511E+00	-5.07290E+00
-1.84636E+00	-1.39571E+00	3.64422E+00	-5.01607E+00
-3.39801E+00	2.73330E-02	3.64352E+00	-4.95967E+00
-3.60884E+00	1.28625E+00	3.64292E+00	-4.90381E+00
-2.41940E+00	2.31242E+00	3.64229E+00	-4.84848E+00
-5.93191E-01	2.90489E+00	3.64152E+00	-4.79362E+00
9.38763E-01	2.70275E+00	3.64054E+00	-4.73911E+00
1.71408E+00	1.56037E+00	3.63936E+00	-4.68476E+00
1.83961E+00	-8.03671E-02	3.63813E+00	-4.63040E+00
1.61012E+00	-1.30584E+00	3.63718E+00	-4.57605E+00
1.14032E+00	-1.36174E+00	3.63666E+00	-4.52209E+00
4.02808E-01	-2.82158E-01	3.63612E+00	-4.46883E+00
