jMRUI Data Textfile
 
Filename: Gln.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.03831E+00	-1.86468E-01	1.97973E+00	-1.09298E+00
2.26047E+00	1.36809E-01	1.97891E+00	-1.06846E+00
-1.02955E+00	7.73659E-02	1.97810E+00	-1.04410E+00
-2.90145E+00	-3.62006E-01	1.97732E+00	-1.01987E+00
-1.96520E+00	-6.90938E-01	1.97659E+00	-9.95777E-01
4.90375E-01	-5.93621E-01	1.97591E+00	-9.71839E-01
1.99817E+00	-3.13598E-01	1.97530E+00	-9.48070E-01
1.34632E+00	-2.67154E-01	1.97473E+00	-9.24480E-01
-5.12773E-01	-4.11073E-01	1.97417E+00	-9.01059E-01
-1.74207E+00	-2.41336E-01	1.97362E+00	-8.77788E-01
-1.49469E+00	4.96199E-01	1.97308E+00	-8.54649E-01
-4.40020E-01	1.27392E+00	1.97255E+00	-8.31628E-01
3.09691E-01	1.21702E+00	1.97205E+00	-8.08719E-01
4.26204E-01	1.39435E-01	1.97159E+00	-7.85921E-01
4.06790E-01	-1.02982E+00	1.97117E+00	-7.63244E-01
6.46364E-01	-1.08276E+00	1.97079E+00	-7.40698E-01
8.41930E-01	1.52286E-01	1.97043E+00	-7.18284E-01
4.61357E-01	1.47431E+00	1.97008E+00	-6.95990E-01
-3.94568E-01	1.45036E+00	1.96974E+00	-6.73798E-01
-9.08706E-01	-8.60430E-02	1.96940E+00	-6.51695E-01
-4.42098E-01	-1.77642E+00	1.96909E+00	-6.29672E-01
6.34003E-01	-2.05364E+00	1.96882E+00	-6.07732E-01
1.20924E+00	-6.94830E-01	1.96860E+00	-5.85892E-01
5.90736E-01	9.91920E-01	1.96841E+00	-5.64166E-01
-7.21336E-01	1.50815E+00	1.96822E+00	-5.42548E-01
-1.51707E+00	6.08383E-01	1.96803E+00	-5.21019E-01
-1.10703E+00	-6.13277E-01	1.96784E+00	-4.99560E-01
2.49389E-02	-9.58828E-01	1.96767E+00	-4.78164E-01
8.04981E-01	-2.93902E-01	1.96753E+00	-4.56835E-01
6.87768E-01	5.28777E-01	1.96741E+00	-4.35580E-01
8.99798E-02	7.28758E-01	1.96731E+00	-4.14399E-01
-2.33977E-01	3.70982E-01	1.96721E+00	-3.93284E-01
-5.92922E-02	6.49890E-02	1.96714E+00	-3.72229E-01
1.90318E-01	1.05184E-01	1.96708E+00	-3.51235E-01
1.04015E-01	1.50598E-01	1.96702E+00	-3.30299E-01
-1.59042E-01	-2.08837E-01	1.96698E+00	-3.09409E-01
-1.10061E-01	-7.75064E-01	1.96696E+00	-2.88564E-01
3.58255E-01	-8.65642E-01	1.96697E+00	-2.67765E-01
7.15848E-01	-1.51371E-01	1.96700E+00	-2.47020E-01
3.76376E-01	8.02974E-01	1.96705E+00	-2.26337E-01
-5.39096E-01	1.02595E+00	1.96709E+00	-2.05713E-01
-1.19292E+00	1.94469E-01	1.96712E+00	-1.85123E-01
-8.76239E-01	-9.23915E-01	1.96716E+00	-1.64552E-01
1.94901E-01	-1.20086E+00	1.96721E+00	-1.43996E-01
1.03679E+00	-3.13179E-01	1.96729E+00	-1.23457E-01
8.80474E-01	9.04868E-01	1.96740E+00	-1.02948E-01
-5.97415E-02	1.30979E+00	1.96753E+00	-8.24793E-02
-8.39559E-01	5.94418E-01	1.96767E+00	-6.20527E-02
-7.59656E-01	-4.69111E-01	1.96782E+00	-4.16587E-02
-1.41434E-02	-8.88823E-01	1.96796E+00	-2.12869E-02
6.22113E-01	-4.44566E-01	1.96810E+00	-9.24293E-04
6.38035E-01	2.23119E-01	1.96825E+00	1.94388E-02
2.19572E-01	4.14746E-01	1.96841E+00	3.98020E-02
-1.15890E-01	1.03265E-01	1.96860E+00	6.01590E-02
-1.51313E-01	-1.84659E-01	1.96880E+00	8.05057E-02
-1.12755E-01	-9.07325E-02	1.96902E+00	1.00840E-01
-2.35605E-01	1.55654E-01	1.96926E+00	1.21162E-01
-3.76730E-01	9.59227E-02	1.96950E+00	1.41475E-01
-1.97397E-01	-3.07013E-01	1.96973E+00	1.61789E-01
3.13504E-01	-5.55359E-01	1.96997E+00	1.82117E-01
6.76094E-01	-2.08332E-01	1.97023E+00	2.02462E-01
4.06835E-01	5.20429E-01	1.97051E+00	2.22819E-01
-3.66344E-01	9.02309E-01	1.97081E+00	2.43178E-01
-9.16053E-01	4.68978E-01	1.97113E+00	2.63536E-01
-6.35563E-01	-4.32305E-01	1.97145E+00	2.83894E-01
2.83808E-01	-9.47656E-01	1.97178E+00	3.04257E-01
9.85888E-01	-5.84144E-01	1.97209E+00	3.24637E-01
8.00601E-01	2.89795E-01	1.97240E+00	3.45047E-01
-7.55279E-02	8.36403E-01	1.97271E+00	3.65492E-01
-7.91258E-01	5.94829E-01	1.97304E+00	3.85973E-01
-7.12026E-01	-1.13895E-01	1.97337E+00	4.06492E-01
-2.42215E-02	-5.96576E-01	1.97373E+00	4.27049E-01
5.35686E-01	-5.04386E-01	1.97410E+00	4.47641E-01
4.78860E-01	-8.61361E-02	1.97450E+00	4.68264E-01
1.10946E-02	2.04725E-01	1.97491E+00	4.88913E-01
-3.00411E-01	2.16313E-01	1.97534E+00	5.09587E-01
-1.91167E-01	1.45367E-01	1.97576E+00	5.30295E-01
7.00542E-02	1.64593E-01	1.97618E+00	5.51048E-01
9.02627E-02	1.64629E-01	1.97662E+00	5.71851E-01
-1.39584E-01	-5.28532E-02	1.97706E+00	5.92699E-01
-2.52663E-01	-4.05348E-01	1.97751E+00	6.13590E-01
1.18465E-03	-5.09925E-01	1.97796E+00	6.34529E-01
3.95810E-01	-1.13654E-01	1.97841E+00	6.55528E-01
4.56996E-01	5.19124E-01	1.97885E+00	6.76600E-01
2.71294E-02	7.77415E-01	1.97931E+00	6.97754E-01
-5.00153E-01	3.26762E-01	1.97979E+00	7.18987E-01
-5.75168E-01	-4.79674E-01	1.98031E+00	7.40286E-01
-9.19798E-02	-8.93901E-01	1.98086E+00	7.61639E-01
4.79060E-01	-5.10098E-01	1.98144E+00	7.83035E-01
5.81334E-01	3.17288E-01	1.98201E+00	8.04473E-01
1.47718E-01	8.20477E-01	1.98258E+00	8.25969E-01
-3.59395E-01	5.72192E-01	1.98313E+00	8.47545E-01
-4.61217E-01	-1.29555E-01	1.98368E+00	8.69210E-01
-1.46081E-01	-6.11158E-01	1.98423E+00	8.90954E-01
1.89459E-01	-4.99600E-01	1.98478E+00	9.12780E-01
2.22853E-01	-1.96427E-02	1.98531E+00	9.34718E-01
3.60895E-02	3.32502E-01	1.98585E+00	9.56788E-01
-5.90678E-02	3.14920E-01	1.98642E+00	9.78983E-01
5.54311E-02	9.68512E-02	1.98706E+00	1.00127E+00
1.63020E-01	-4.17039E-02	1.98772E+00	1.02364E+00
1.88802E-02	-4.60213E-02	1.98841E+00	1.04609E+00
-2.87667E-01	-6.77931E-02	1.98911E+00	1.06861E+00
-3.84717E-01	-1.78974E-01	1.98979E+00	1.09122E+00
-5.69973E-02	-2.28841E-01	1.99047E+00	1.11394E+00
4.39100E-01	-4.52992E-02	1.99114E+00	1.13679E+00
5.88966E-01	2.80325E-01	1.99184E+00	1.15977E+00
1.69060E-01	4.18207E-01	1.99255E+00	1.18286E+00
-4.68505E-01	1.58554E-01	1.99327E+00	1.20608E+00
-7.16163E-01	-3.02668E-01	1.99401E+00	1.22941E+00
-3.21620E-01	-5.16162E-01	1.99475E+00	1.25286E+00
3.50689E-01	-2.44315E-01	1.99548E+00	1.27645E+00
6.81886E-01	2.65761E-01	1.99621E+00	1.30020E+00
4.02757E-01	5.20301E-01	1.99697E+00	1.32410E+00
-1.78278E-01	2.86849E-01	1.99776E+00	1.34815E+00
-5.22350E-01	-1.73750E-01	1.99857E+00	1.37234E+00
-3.84552E-01	-3.97910E-01	1.99941E+00	1.39667E+00
1.83110E-02	-2.07583E-01	2.00027E+00	1.42114E+00
3.03091E-01	1.34093E-01	2.00112E+00	1.44575E+00
3.03035E-01	2.46949E-01	2.00198E+00	1.47053E+00
1.40746E-01	5.40275E-02	2.00285E+00	1.49549E+00
-3.36112E-03	-1.69943E-01	2.00374E+00	1.52061E+00
-9.45917E-02	-1.48737E-01	2.00464E+00	1.54590E+00
-1.91090E-01	7.02262E-02	2.00556E+00	1.57136E+00
-2.65463E-01	1.90091E-01	2.00649E+00	1.59701E+00
-1.85394E-01	3.65057E-02	2.00743E+00	1.62283E+00
9.31398E-02	-2.19509E-01	2.00837E+00	1.64886E+00
3.76719E-01	-2.54322E-01	2.00933E+00	1.67509E+00
3.71732E-01	2.24566E-02	2.01031E+00	1.70153E+00
6.39309E-03	3.40279E-01	2.01131E+00	1.72817E+00
-4.26397E-01	3.55323E-01	2.01234E+00	1.75503E+00
-5.13110E-01	3.37316E-02	2.01340E+00	1.78211E+00
-1.32784E-01	-3.02468E-01	2.01450E+00	1.80938E+00
3.94428E-01	-3.20439E-01	2.01560E+00	1.83686E+00
