jMRUI Data Textfile
 
Filename: GSH.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.03469E+01	-1.61784E-02	1.15672E+01	-2.66867E+01
7.58462E+00	-4.44064E+00	1.09739E+01	-2.60663E+01
1.66517E+00	-6.30792E+00	1.04594E+01	-2.54725E+01
-3.19192E+00	-5.03445E+00	1.00107E+01	-2.49058E+01
-4.06449E+00	-2.11441E+00	9.61767E+00	-2.43663E+01
-1.43151E+00	2.12791E-01	9.27179E+00	-2.38531E+01
1.64464E+00	6.68594E-01	8.96611E+00	-2.33653E+01
2.32486E+00	-3.48316E-01	8.69482E+00	-2.29016E+01
2.70162E-01	-1.43434E+00	8.45307E+00	-2.24607E+01
-2.44337E+00	-1.47225E+00	8.23679E+00	-2.20413E+01
-3.41638E+00	-4.07914E-01	8.04256E+00	-2.16420E+01
-2.00144E+00	9.84862E-01	7.86751E+00	-2.12614E+01
4.12018E-01	1.91322E+00	7.70919E+00	-2.08983E+01
1.91311E+00	2.13302E+00	7.56553E+00	-2.05515E+01
1.81652E+00	1.87211E+00	7.43478E+00	-2.02198E+01
1.05458E+00	1.38598E+00	7.31544E+00	-1.99024E+01
1.02700E+00	6.92223E-01	7.20619E+00	-1.95981E+01
2.14029E+00	-2.88482E-01	7.10594E+00	-1.93061E+01
3.42735E+00	-1.44354E+00	7.01370E+00	-1.90257E+01
3.51320E+00	-2.41999E+00	6.92864E+00	-1.87560E+01
1.92982E+00	-2.88700E+00	6.85001E+00	-1.84965E+01
-4.54802E-01	-2.80826E+00	6.77717E+00	-1.82463E+01
-2.21659E+00	-2.41237E+00	6.70956E+00	-1.80050E+01
-2.56450E+00	-1.90081E+00	6.64667E+00	-1.77721E+01
-1.84990E+00	-1.24098E+00	6.58808E+00	-1.75470E+01
-1.03658E+00	-3.03665E-01	6.53339E+00	-1.73292E+01
-7.50241E-01	7.98312E-01	6.48225E+00	-1.71184E+01
-8.28737E-01	1.58771E+00	6.43436E+00	-1.69141E+01
-7.07536E-01	1.55263E+00	6.38944E+00	-1.67161E+01
-1.38864E-01	6.76063E-01	6.34724E+00	-1.65239E+01
5.25731E-01	-3.78650E-01	6.30755E+00	-1.63372E+01
7.49948E-01	-7.18829E-01	6.27016E+00	-1.61558E+01
4.50054E-01	2.07793E-03	6.23488E+00	-1.59795E+01
1.56545E-01	1.17804E+00	6.20155E+00	-1.58078E+01
4.93426E-01	1.65444E+00	6.17003E+00	-1.56406E+01
1.47308E+00	6.77253E-01	6.14021E+00	-1.54777E+01
2.32516E+00	-1.40463E+00	6.11195E+00	-1.53189E+01
2.09328E+00	-3.31682E+00	6.08516E+00	-1.51640E+01
5.03751E-01	-3.81136E+00	6.05972E+00	-1.50128E+01
-1.67835E+00	-2.61797E+00	6.03553E+00	-1.48651E+01
-3.16002E+00	-6.12386E-01	6.01251E+00	-1.47209E+01
-3.09674E+00	9.12074E-01	5.99057E+00	-1.45799E+01
-1.72368E+00	1.23425E+00	5.96965E+00	-1.44420E+01
-1.29490E-01	6.42044E-01	5.94969E+00	-1.43070E+01
6.15856E-01	2.05113E-02	5.93063E+00	-1.41749E+01
2.49702E-01	2.82341E-02	5.91242E+00	-1.40456E+01
-5.93569E-01	5.95961E-01	5.89499E+00	-1.39188E+01
-9.96643E-01	1.12286E+00	5.87832E+00	-1.37946E+01
-5.19280E-01	1.10059E+00	5.86235E+00	-1.36728E+01
5.11407E-01	5.56426E-01	5.84706E+00	-1.35533E+01
1.35126E+00	-5.50804E-02	5.83240E+00	-1.34361E+01
1.46867E+00	-3.38577E-01	5.81834E+00	-1.33211E+01
9.16640E-01	-3.20972E-01	5.80483E+00	-1.32081E+01
1.89199E-01	-3.57145E-01	5.79182E+00	-1.30972E+01
-2.45676E-01	-7.09943E-01	5.77930E+00	-1.29881E+01
-3.10372E-01	-1.23930E+00	5.76726E+00	-1.28810E+01
-2.96656E-01	-1.50545E+00	5.75568E+00	-1.27756E+01
-5.30215E-01	-1.17790E+00	5.74454E+00	-1.26720E+01
-1.04191E+00	-3.53532E-01	5.73382E+00	-1.25701E+01
-1.52365E+00	5.12787E-01	5.72346E+00	-1.24698E+01
-1.58457E+00	9.87547E-01	5.71344E+00	-1.23711E+01
-1.07707E+00	9.89528E-01	5.70375E+00	-1.22740E+01
-2.26186E-01	7.81424E-01	5.69437E+00	-1.21783E+01
5.28390E-01	6.65416E-01	5.68531E+00	-1.20839E+01
8.40391E-01	6.94934E-01	5.67658E+00	-1.19910E+01
6.78022E-01	6.72731E-01	5.66815E+00	-1.18994E+01
3.06485E-01	4.08856E-01	5.66003E+00	-1.18091E+01
6.75127E-02	-4.01181E-02	5.65217E+00	-1.17201E+01
1.32438E-01	-3.98901E-01	5.64457E+00	-1.16323E+01
4.04106E-01	-4.41764E-01	5.63719E+00	-1.15457E+01
6.18637E-01	-2.30904E-01	5.63003E+00	-1.14603E+01
5.52216E-01	-7.74500E-02	5.62308E+00	-1.13760E+01
1.75737E-01	-2.45313E-01	5.61635E+00	-1.12928E+01
-3.43288E-01	-6.72563E-01	5.60981E+00	-1.12106E+01
-7.70988E-01	-9.82609E-01	5.60348E+00	-1.11295E+01
-9.57972E-01	-7.96787E-01	5.59734E+00	-1.10493E+01
-9.01739E-01	-8.00132E-02	5.59138E+00	-1.09702E+01
-6.95905E-01	7.89295E-01	5.58559E+00	-1.08920E+01
-4.32507E-01	1.29634E+00	5.57996E+00	-1.08147E+01
-1.48312E-01	1.18430E+00	5.57448E+00	-1.07383E+01
1.50279E-01	6.35762E-01	5.56916E+00	-1.06628E+01
4.28928E-01	9.86364E-02	5.56400E+00	-1.05882E+01
6.08325E-01	-8.35521E-02	5.55899E+00	-1.05143E+01
6.17275E-01	7.76019E-02	5.55412E+00	-1.04413E+01
4.66952E-01	2.78661E-01	5.54938E+00	-1.03691E+01
2.66545E-01	2.20878E-01	5.54477E+00	-1.02976E+01
1.48851E-01	-1.29632E-01	5.54028E+00	-1.02269E+01
1.61126E-01	-5.33489E-01	5.53591E+00	-1.01569E+01
2.18998E-01	-7.04720E-01	5.53165E+00	-1.00877E+01
1.74320E-01	-5.56542E-01	5.52751E+00	-1.00191E+01
-5.26641E-02	-2.52966E-01	5.52347E+00	-9.95120E+00
-3.89435E-01	-3.89651E-02	5.51954E+00	-9.88396E+00
-6.53205E-01	-1.71406E-02	5.51571E+00	-9.81738E+00
-6.88993E-01	-7.30100E-02	5.51198E+00	-9.75142E+00
-4.88679E-01	-5.53308E-03	5.50834E+00	-9.68608E+00
-1.90067E-01	2.66242E-01	5.50480E+00	-9.62134E+00
4.09914E-02	6.10736E-01	5.50134E+00	-9.55718E+00
1.40776E-01	7.86931E-01	5.49798E+00	-9.49360E+00
1.77294E-01	6.48302E-01	5.49470E+00	-9.43057E+00
2.59138E-01	2.67935E-01	5.49150E+00	-9.36809E+00
4.12688E-01	-1.20522E-01	5.48840E+00	-9.30615E+00
5.44389E-01	-3.09867E-01	5.48537E+00	-9.24474E+00
5.24236E-01	-2.72320E-01	5.48240E+00	-9.18385E+00
3.13371E-01	-1.54444E-01	5.47950E+00	-9.12345E+00
1.58498E-02	-1.30424E-01	5.47666E+00	-9.06353E+00
-1.97887E-01	-2.48370E-01	5.47389E+00	-9.00408E+00
-2.30988E-01	-3.99725E-01	5.47119E+00	-8.94508E+00
-1.39007E-01	-4.27674E-01	5.46856E+00	-8.88653E+00
-7.57164E-02	-2.70283E-01	5.46601E+00	-8.82843E+00
-1.52272E-01	-1.19368E-02	5.46351E+00	-8.77076E+00
-3.33957E-01	1.95114E-01	5.46107E+00	-8.71352E+00
-4.66040E-01	2.61587E-01	5.45869E+00	-8.65670E+00
-4.06611E-01	2.26134E-01	5.45635E+00	-8.60026E+00
-1.50477E-01	2.01397E-01	5.45408E+00	-8.54421E+00
1.62658E-01	2.56840E-01	5.45188E+00	-8.48854E+00
3.60394E-01	3.48175E-01	5.44974E+00	-8.43324E+00
3.71340E-01	3.57500E-01	5.44766E+00	-8.37833E+00
2.66694E-01	2.06155E-01	5.44563E+00	-8.32379E+00
1.80352E-01	-6.28496E-02	5.44364E+00	-8.26960E+00
1.84645E-01	-3.08423E-01	5.44169E+00	-8.21576E+00
2.32687E-01	-4.01499E-01	5.43978E+00	-8.16224E+00
2.13819E-01	-3.25996E-01	5.43791E+00	-8.10904E+00
6.62525E-02	-1.83710E-01	5.43610E+00	-8.05615E+00
-1.57605E-01	-1.01213E-01	5.43435E+00	-8.00357E+00
-3.30987E-01	-1.21605E-01	5.43264E+00	-7.95129E+00
-3.59645E-01	-1.74818E-01	5.43097E+00	-7.89932E+00
-2.58832E-01	-1.49295E-01	5.42933E+00	-7.84764E+00
-1.33160E-01	1.19689E-03	5.42774E+00	-7.79623E+00
-8.04842E-02	2.10492E-01	5.42618E+00	-7.74509E+00
-1.07688E-01	3.52838E-01	5.42466E+00	-7.69421E+00
-1.32524E-01	3.47490E-01	5.42319E+00	-7.64357E+00
-6.67692E-02	2.22989E-01	5.42178E+00	-7.59319E+00
9.67228E-02	8.68879E-02	5.42041E+00	-7.54307E+00
2.71406E-01	3.03845E-02	5.41909E+00	-7.49320E+00
3.48902E-01	5.30381E-02	5.41780E+00	-7.44357E+00
2.89940E-01	7.22376E-02	5.41653E+00	-7.39419E+00
1.53823E-01	5.78194E-03	5.41527E+00	-7.34501E+00
4.24779E-02	-1.47785E-01	5.41404E+00	-7.29604E+00
1.12976E-02	-3.02219E-01	5.41284E+00	-7.24725E+00
2.66649E-02	-3.54626E-01	5.41169E+00	-7.19865E+00
6.05769E-03	-2.70874E-01	5.41059E+00	-7.15024E+00
-9.77692E-02	-1.11060E-01	5.40953E+00	-7.10203E+00
-2.45465E-01	2.43791E-02	5.40850E+00	-7.05400E+00
-3.38901E-01	7.76760E-02	5.40751E+00	-7.00614E+00
-3.03521E-01	7.26715E-02	5.40654E+00	-6.95845E+00
-1.52839E-01	7.90003E-02	5.40562E+00	-6.91091E+00
2.06953E-02	1.38234E-01	5.40474E+00	-6.86352E+00
1.19698E-01	2.21383E-01	5.40393E+00	-6.81629E+00
1.16637E-01	2.55563E-01	5.40317E+00	-6.76922E+00
