jMRUI Data Textfile
 
Filename: 2HG.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.58399E+00	-2.72237E-02	2.54298E+00	-6.44251E+00
2.62634E+00	-3.41518E+00	2.53746E+00	-6.39499E+00
-1.10464E+00	-3.51709E+00	2.53213E+00	-6.34831E+00
-2.91705E+00	-5.54444E-01	2.52697E+00	-6.30245E+00
-1.25965E+00	2.22614E+00	2.52198E+00	-6.25737E+00
1.83930E+00	1.99432E+00	2.51715E+00	-6.21308E+00
3.04603E+00	-8.48723E-01	2.51247E+00	-6.16953E+00
1.15366E+00	-3.30903E+00	2.50794E+00	-6.12670E+00
-1.89055E+00	-2.98768E+00	2.50354E+00	-6.08458E+00
-3.19267E+00	-3.89261E-01	2.49928E+00	-6.04314E+00
-1.83217E+00	1.87584E+00	2.49515E+00	-6.00236E+00
4.88676E-01	1.86589E+00	2.49115E+00	-5.96222E+00
1.43557E+00	7.74393E-02	2.48727E+00	-5.92271E+00
3.65654E-01	-1.39711E+00	2.48351E+00	-5.88382E+00
-1.33662E+00	-1.11965E+00	2.47985E+00	-5.84552E+00
-1.92101E+00	4.46959E-01	2.47630E+00	-5.80781E+00
-9.77941E-01	1.72580E+00	2.47285E+00	-5.77066E+00
4.56100E-01	1.70505E+00	2.46950E+00	-5.73405E+00
1.16237E+00	7.24472E-01	2.46624E+00	-5.69798E+00
8.65351E-01	-1.71206E-01	2.46307E+00	-5.66242E+00
1.98211E-01	-3.44044E-01	2.46000E+00	-5.62737E+00
-1.35242E-01	2.64674E-02	2.45701E+00	-5.59282E+00
2.57968E-02	3.95699E-01	2.45410E+00	-5.55876E+00
3.98238E-01	4.46406E-01	2.45126E+00	-5.52517E+00
6.86926E-01	2.14983E-01	2.44851E+00	-5.49203E+00
7.83445E-01	-1.47841E-01	2.44582E+00	-5.45934E+00
6.62444E-01	-5.33969E-01	2.44320E+00	-5.42709E+00
3.05705E-01	-8.11907E-01	2.44066E+00	-5.39526E+00
-1.86313E-01	-7.94829E-01	2.43818E+00	-5.36386E+00
-5.24896E-01	-4.23445E-01	2.43576E+00	-5.33286E+00
