jMRUI Data Textfile
 
Filename: ETA.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.65147E+00	6.37022E-04	1.60995E+00	-5.75287E+00
2.27775E+00	-1.20994E+00	1.60546E+00	-5.70987E+00
1.37868E+00	-2.04155E+00	1.60108E+00	-5.66751E+00
2.42983E-01	-2.29615E+00	1.59682E+00	-5.62578E+00
-7.92717E-01	-1.96697E+00	1.59265E+00	-5.58466E+00
-1.45737E+00	-1.22546E+00	1.58859E+00	-5.54413E+00
-1.62811E+00	-3.48129E-01	1.58462E+00	-5.50419E+00
-1.35484E+00	3.86444E-01	1.58074E+00	-5.46481E+00
-8.22635E-01	7.91857E-01	1.57696E+00	-5.42599E+00
-2.70216E-01	8.26397E-01	1.57327E+00	-5.38771E+00
1.02406E-01	5.88386E-01	1.56966E+00	-5.34997E+00
2.02609E-01	2.60880E-01	1.56614E+00	-5.31275E+00
6.68918E-02	3.03636E-02	1.56270E+00	-5.27604E+00
-1.68643E-01	1.18545E-02	1.55933E+00	-5.23983E+00
-3.33933E-01	2.08147E-01	1.55603E+00	-5.20411E+00
-2.99166E-01	5.16255E-01	1.55281E+00	-5.16886E+00
-2.85571E-02	7.75515E-01	1.54966E+00	-5.13408E+00
4.05753E-01	8.36434E-01	1.54659E+00	-5.09975E+00
8.53035E-01	6.22813E-01	1.54358E+00	-5.06588E+00
1.14334E+00	1.63617E-01	1.54063E+00	-5.03245E+00
1.15309E+00	-4.16192E-01	1.53775E+00	-4.99945E+00
8.52073E-01	-9.40928E-01	1.53492E+00	-4.96686E+00
3.14963E-01	-1.24729E+00	1.53215E+00	-4.93469E+00
-3.05375E-01	-1.24146E+00	1.52945E+00	-4.90293E+00
-8.31544E-01	-9.29687E-01	1.52679E+00	-4.87156E+00
-1.12165E+00	-4.12644E-01	1.52420E+00	-4.84057E+00
-1.11404E+00	1.52473E-01	1.52166E+00	-4.80997E+00
-8.41902E-01	6.06859E-01	1.51917E+00	-4.77975E+00
-4.14540E-01	8.41571E-01	1.51673E+00	-4.74990E+00
2.55387E-02	8.27825E-01	1.51433E+00	-4.72040E+00
3.52886E-01	6.17219E-01	1.51198E+00	-4.69126E+00
4.98322E-01	3.14431E-01	1.50968E+00	-4.66245E+00
4.64411E-01	3.45966E-02	1.50742E+00	-4.63399E+00
3.13951E-01	-1.38000E-01	1.50521E+00	-4.60586E+00
1.38365E-01	-1.75295E-01	1.50304E+00	-4.57806E+00
1.95027E-02	-1.07204E-01	1.50092E+00	-4.55058E+00
-4.63316E-04	-1.65764E-03	1.49883E+00	-4.52342E+00
6.93580E-02	6.75808E-02	1.49678E+00	-4.49657E+00
1.78003E-01	5.19940E-02	1.49476E+00	-4.47002E+00
2.57655E-01	-5.33744E-02	1.49279E+00	-4.44376E+00
2.53339E-01	-2.10267E-01	1.49085E+00	-4.41779E+00
1.45589E-01	-3.54676E-01	1.48895E+00	-4.39212E+00
-4.20631E-02	-4.23451E-01	1.48709E+00	-4.36673E+00
-2.52680E-01	-3.79393E-01	1.48526E+00	-4.34162E+00
-4.17799E-01	-2.25388E-01	1.48347E+00	-4.31679E+00
-4.82800E-01	-2.98155E-03	1.48170E+00	-4.29222E+00
-4.26056E-01	2.23086E-01	1.47996E+00	-4.26792E+00
-2.65367E-01	3.87957E-01	1.47825E+00	-4.24387E+00
-5.01485E-02	4.48403E-01	1.47658E+00	-4.22007E+00
1.56731E-01	3.95675E-01	1.47493E+00	-4.19653E+00
3.00348E-01	2.55618E-01	1.47332E+00	-4.17324E+00
3.50471E-01	7.71221E-02	1.47174E+00	-4.15019E+00
3.08404E-01	-8.59915E-02	1.47018E+00	-4.12738E+00
2.02512E-01	-1.92640E-01	1.46864E+00	-4.10481E+00
7.52766E-02	-2.25737E-01	1.46713E+00	-4.08246E+00
-3.25941E-02	-1.93831E-01	1.46564E+00	-4.06034E+00
-9.51568E-02	-1.23866E-01	1.46418E+00	-4.03844E+00
-1.07107E-01	-4.87755E-02	1.46275E+00	-4.01676E+00
-8.15484E-02	4.98108E-03	1.46135E+00	-3.99530E+00
-4.15959E-02	2.54542E-02	1.45997E+00	-3.97406E+00
-9.82784E-03	1.66024E-02	1.45861E+00	-3.95303E+00
2.41076E-04	-6.44090E-03	1.45726E+00	-3.93221E+00
-1.22096E-02	-2.55333E-02	1.45593E+00	-3.91159E+00
-3.71832E-02	-2.75055E-02	1.45462E+00	-3.89116E+00
-5.97058E-02	-8.94443E-03	1.45334E+00	-3.87093E+00
-6.67993E-02	2.35951E-02	1.45207E+00	-3.85088E+00
-5.27162E-02	5.73911E-02	1.45084E+00	-3.83102E+00
-2.06476E-02	7.93083E-02	1.44963E+00	-3.81136E+00
1.92778E-02	8.10363E-02	1.44843E+00	-3.79189E+00
5.44279E-02	6.18418E-02	1.44726E+00	-3.77261E+00
7.45115E-02	2.81261E-02	1.44609E+00	-3.75351E+00
7.49154E-02	-9.57583E-03	1.44493E+00	-3.73457E+00
5.75484E-02	-4.06597E-02	1.44380E+00	-3.71580E+00
2.92523E-02	-5.79024E-02	1.44269E+00	-3.69721E+00
-1.18355E-03	-5.91231E-02	1.44161E+00	-3.67879E+00
-2.60580E-02	-4.68318E-02	1.44053E+00	-3.66054E+00
-4.07242E-02	-2.64121E-02	1.43947E+00	-3.64246E+00
-4.40415E-02	-3.86916E-03	1.43842E+00	-3.62454E+00
-3.75653E-02	1.58930E-02	1.43739E+00	-3.60678E+00
-2.42140E-02	2.97950E-02	1.43637E+00	-3.58917E+00
-7.14849E-03	3.63909E-02	1.43537E+00	-3.57171E+00
1.07181E-02	3.52799E-02	1.43439E+00	-3.55442E+00
2.66282E-02	2.66904E-02	1.43341E+00	-3.53727E+00
3.77508E-02	1.15542E-02	1.43244E+00	-3.52027E+00
4.12871E-02	-8.05715E-03	1.43149E+00	-3.50341E+00
3.51433E-02	-2.85654E-02	1.43056E+00	-3.48669E+00
1.89945E-02	-4.51112E-02	1.42966E+00	-3.47012E+00
-4.80709E-03	-5.26048E-02	1.42876E+00	-3.45369E+00
-3.11027E-02	-4.73978E-02	1.42789E+00	-3.43741E+00
-5.29200E-02	-2.89486E-02	1.42701E+00	-3.42128E+00
