jMRUI Data Textfile
 
Filename: PE.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.70247E+00	-2.87113E-05	1.75013E+00	-6.80649E+00
2.37081E+00	-1.12470E+00	1.74220E+00	-6.74601E+00
1.57428E+00	-1.92748E+00	1.73452E+00	-6.68663E+00
5.51472E-01	-2.23565E+00	1.72707E+00	-6.62833E+00
-4.14510E-01	-2.03136E+00	1.71986E+00	-6.57107E+00
-1.08654E+00	-1.44541E+00	1.71285E+00	-6.51482E+00
-1.34296E+00	-7.03611E-01	1.70605E+00	-6.45956E+00
-1.20447E+00	-4.63959E-02	1.69945E+00	-6.40526E+00
-8.12376E-01	3.49840E-01	1.69304E+00	-6.35188E+00
-3.68917E-01	4.23764E-01	1.68682E+00	-6.29941E+00
-6.20649E-02	2.37325E-01	1.68078E+00	-6.24783E+00
-1.45857E-03	-5.85885E-02	1.67490E+00	-6.19710E+00
-1.86268E-01	-2.86412E-01	1.66919E+00	-6.14721E+00
-5.13885E-01	-3.08988E-01	1.66364E+00	-6.09813E+00
-8.23803E-01	-7.81336E-02	1.65824E+00	-6.04985E+00
-9.59479E-01	3.50894E-01	1.65298E+00	-6.00234E+00
-8.25792E-01	8.42101E-01	1.64787E+00	-5.95559E+00
-4.22624E-01	1.22876E+00	1.64289E+00	-5.90957E+00
1.55790E-01	1.37225E+00	1.63804E+00	-5.86427E+00
7.53834E-01	1.20920E+00	1.63333E+00	-5.81966E+00
1.20694E+00	7.71461E-01	1.62873E+00	-5.77575E+00
1.39502E+00	1.73665E-01	1.62425E+00	-5.73249E+00
1.27893E+00	-4.25853E-01	1.61988E+00	-5.68989E+00
9.08761E-01	-8.76374E-01	1.61562E+00	-5.64792E+00
4.03012E-01	-1.08066E+00	1.61147E+00	-5.60658E+00
-9.28432E-02	-1.02069E+00	1.60742E+00	-5.56583E+00
-4.53285E-01	-7.56184E-01	1.60347E+00	-5.52568E+00
-6.09507E-01	-3.98345E-01	1.59961E+00	-5.48611E+00
-5.64695E-01	-6.93816E-02	1.59585E+00	-5.44710E+00
-3.84518E-01	1.37824E-01	1.59217E+00	-5.40864E+00
-1.68030E-01	1.86530E-01	1.58859E+00	-5.37072E+00
-1.03050E-02	1.01650E-01	1.58509E+00	-5.33333E+00
2.99837E-02	-4.60317E-02	1.58166E+00	-5.29645E+00
-5.24724E-02	-1.69860E-01	1.57832E+00	-5.26008E+00
-2.12596E-01	-2.00166E-01	1.57506E+00	-5.22420E+00
-3.75213E-01	-1.08536E-01	1.57187E+00	-5.18881E+00
-4.64399E-01	8.41430E-02	1.56875E+00	-5.15389E+00
-4.31126E-01	3.17424E-01	1.56570E+00	-5.11944E+00
-2.69890E-01	5.14186E-01	1.56272E+00	-5.08544E+00
-1.93734E-02	6.08037E-01	1.55980E+00	-5.05188E+00
2.51937E-01	5.65510E-01	1.55694E+00	-5.01876E+00
4.69430E-01	3.95993E-01	1.55414E+00	-4.98605E+00
5.76610E-01	1.46883E-01	1.55141E+00	-4.95377E+00
5.51955E-01	-1.13425E-01	1.54873E+00	-4.92190E+00
4.13242E-01	-3.18085E-01	1.54611E+00	-4.89042E+00
2.08960E-01	-4.22190E-01	1.54355E+00	-4.85934E+00
6.96132E-04	-4.14356E-01	1.54103E+00	-4.82865E+00
-1.57033E-01	-3.16639E-01	1.53857E+00	-4.79833E+00
-2.32613E-01	-1.73790E-01	1.53616E+00	-4.76837E+00
-2.24143E-01	-3.64743E-02	1.53380E+00	-4.73878E+00
-1.55934E-01	5.55031E-02	1.53149E+00	-4.70955E+00
