jMRUI Data Textfile
 
Filename: Cr.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.00000E+00	-1.19696E-16	3.13515E+00	-9.36435E+00
4.93604E+00	-1.77424E+00	3.13321E+00	-9.27639E+00
2.27719E+00	-3.07422E+00	3.13139E+00	-9.18980E+00
-8.08160E-01	-3.56906E+00	3.12966E+00	-9.10462E+00
-3.03034E+00	-3.15438E+00	3.12787E+00	-9.02075E+00
-3.58054E+00	-2.00657E+00	3.12607E+00	-8.93805E+00
-2.48126E+00	-5.54705E-01	3.12433E+00	-8.85647E+00
-5.24033E-01	6.50737E-01	3.12265E+00	-8.77615E+00
1.15787E+00	1.14838E+00	3.12083E+00	-8.69696E+00
1.65798E+00	7.78183E-01	3.11891E+00	-8.61860E+00
7.23896E-01	-2.09503E-01	3.11737E+00	-8.54114E+00
-1.15511E+00	-1.22639E+00	3.11574E+00	-8.46495E+00
-3.02144E+00	-1.59884E+00	3.11433E+00	-8.38937E+00
-3.92910E+00	-9.01660E-01	3.11338E+00	-8.31531E+00
-3.38696E+00	7.87300E-01	3.11171E+00	-8.24261E+00
-1.55937E+00	2.85553E+00	3.10978E+00	-8.17014E+00
8.48752E-01	4.39311E+00	3.10823E+00	-8.09828E+00
2.93879E+00	4.60833E+00	3.10705E+00	-8.02737E+00
4.01472E+00	3.22806E+00	3.10590E+00	-7.95755E+00
3.84456E+00	6.76906E-01	3.10480E+00	-7.88851E+00
2.68941E+00	-2.07309E+00	3.10384E+00	-7.82045E+00
1.12290E+00	-3.93052E+00	3.10284E+00	-7.75342E+00
-2.46292E-01	-4.19189E+00	3.10149E+00	-7.68726E+00
-1.01351E+00	-2.87915E+00	3.09999E+00	-7.62149E+00
-1.08831E+00	-7.32623E-01	3.09871E+00	-7.55622E+00
-6.61286E-01	1.14691E+00	3.09773E+00	-7.49174E+00
-7.64918E-02	1.83652E+00	3.09668E+00	-7.42817E+00
3.18352E-01	1.04419E+00	3.09563E+00	-7.36518E+00
2.88403E-01	-7.49899E-01	3.09471E+00	-7.30287E+00
-2.26637E-01	-2.53601E+00	3.09371E+00	-7.24140E+00
-1.10204E+00	-3.28109E+00	3.09267E+00	-7.18045E+00
-2.05919E+00	-2.44603E+00	3.09160E+00	-7.12015E+00
-2.73600E+00	-2.57669E-01	3.09049E+00	-7.06031E+00
-2.79511E+00	2.39610E+00	3.08947E+00	-7.00093E+00
-2.05331E+00	4.39091E+00	3.08869E+00	-6.94206E+00
-5.89808E-01	4.89553E+00	3.08811E+00	-6.88388E+00
1.22510E+00	3.74783E+00	3.08764E+00	-6.82646E+00
2.82227E+00	1.50124E+00	3.08706E+00	-6.76984E+00
3.63859E+00	-8.64772E-01	3.08629E+00	-6.71381E+00
3.36136E+00	-2.41492E+00	3.08529E+00	-6.65824E+00
2.09790E+00	-2.67390E+00	3.08424E+00	-6.60294E+00
3.70913E-01	-1.79632E+00	3.08320E+00	-6.54797E+00
-1.08585E+00	-4.29419E-01	3.08241E+00	-6.49321E+00
-1.65695E+00	6.39229E-01	3.08201E+00	-6.43918E+00
-1.14707E+00	8.63568E-01	3.08146E+00	-6.38595E+00
1.00699E-01	1.69132E-01	3.08075E+00	-6.33305E+00
1.34781E+00	-1.05937E+00	3.08003E+00	-6.28075E+00
1.81377E+00	-2.19867E+00	3.07895E+00	-6.22873E+00
1.07513E+00	-2.68927E+00	3.07793E+00	-6.17672E+00
-6.90577E-01	-2.27248E+00	3.07718E+00	-6.12492E+00
-2.75094E+00	-1.06780E+00	3.07679E+00	-6.07351E+00
-4.14738E+00	5.16684E-01	3.07663E+00	-6.02263E+00
-4.15529E+00	1.97334E+00	3.07678E+00	-5.97238E+00
-2.64909E+00	2.88680E+00	3.07697E+00	-5.92307E+00
-1.86250E-01	3.05588E+00	3.07674E+00	-5.87463E+00
2.23884E+00	2.51917E+00	3.07569E+00	-5.82658E+00
3.65668E+00	1.50454E+00	3.07413E+00	-5.77822E+00
3.57384E+00	3.40204E-01	3.07257E+00	-5.72943E+00
2.19292E+00	-6.41162E-01	3.07172E+00	-5.68026E+00
2.94172E-01	-1.18849E+00	3.07206E+00	-5.63169E+00
