jMRUI Data Textfile
 
Filename: Glc.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.59710E+00	-5.38599E-02	1.99078E+01	-4.15257E+01
5.90110E+00	-2.70511E+00	1.60100E+01	-3.87003E+01
4.06718E+00	-4.70685E+00	1.33297E+01	-3.62528E+01
1.55642E+00	-5.60545E+00	1.14045E+01	-3.41428E+01
-1.01560E+00	-5.23445E+00	9.99013E+00	-3.23030E+01
-3.04259E+00	-3.74831E+00	8.96562E+00	-3.07181E+01
-4.08325E+00	-1.56952E+00	8.16688E+00	-2.93961E+01
-3.96667E+00	7.33234E-01	7.49053E+00	-2.82359E+01
-2.82077E+00	2.59981E+00	6.92734E+00	-2.71822E+01
-1.01993E+00	3.62248E+00	6.47085E+00	-2.62193E+01
9.29806E-01	3.64037E+00	6.11174E+00	-2.53447E+01
2.53263E+00	2.76164E+00	5.83169E+00	-2.45739E+01
3.43169E+00	1.31213E+00	5.57615E+00	-2.38951E+01
3.49033E+00	-2.70200E-01	5.34052E+00	-2.32627E+01
2.80721E+00	-1.56230E+00	5.14175E+00	-2.26706E+01
1.66644E+00	-2.26777E+00	4.97545E+00	-2.21292E+01
4.41756E-01	-2.28401E+00	4.82353E+00	-2.16353E+01
-5.14702E-01	-1.71009E+00	4.67951E+00	-2.11742E+01
-9.67207E-01	-7.98569E-01	4.54622E+00	-2.07377E+01
-8.49981E-01	1.30478E-01	4.42233E+00	-2.03250E+01
-2.68573E-01	7.85662E-01	4.30317E+00	-1.99275E+01
5.46235E-01	9.83397E-01	4.20328E+00	-1.95333E+01
1.31481E+00	6.89674E-01	4.12670E+00	-1.91663E+01
1.79134E+00	1.67148E-02	4.05131E+00	-1.88200E+01
1.82968E+00	-8.20136E-01	3.99270E+00	-1.84679E+01
1.41613E+00	-1.56963E+00	3.97401E+00	-1.81511E+01
6.63818E-01	-2.01549E+00	3.95093E+00	-1.78779E+01
-2.26030E-01	-2.03188E+00	3.91181E+00	-1.76235E+01
-1.02233E+00	-1.61049E+00	3.86967E+00	-1.73713E+01
-1.52496E+00	-8.55409E-01	3.83331E+00	-1.71352E+01
-1.61268E+00	4.95371E-02	3.77807E+00	-1.69128E+01
