jMRUI Data Textfile
 
Filename: NAAG.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.00000E+00	2.77556E-17	5.04497E-01	-8.46809E-01
4.80768E-01	-8.71482E-01	5.04538E-01	-8.43842E-01
-5.28344E-01	-8.37962E-01	5.04570E-01	-8.40964E-01
-9.84280E-01	5.75768E-02	5.04492E-01	-8.38071E-01
-4.23032E-01	8.85464E-01	5.04476E-01	-8.35142E-01
5.68285E-01	7.94369E-01	5.04443E-01	-8.32248E-01
9.65491E-01	-1.13343E-01	5.04440E-01	-8.29385E-01
3.65400E-01	-8.95901E-01	5.04354E-01	-8.26511E-01
-6.05090E-01	-7.49160E-01	5.04374E-01	-8.23604E-01
-9.43788E-01	1.67150E-01	5.04365E-01	-8.20764E-01
-3.08075E-01	9.02855E-01	5.04423E-01	-8.17972E-01
6.38710E-01	7.02545E-01	5.04324E-01	-8.15193E-01
9.19327E-01	-2.18864E-01	5.04406E-01	-8.12409E-01
2.51246E-01	-9.06400E-01	5.04323E-01	-8.09657E-01
-6.69121E-01	-6.54725E-01	5.04263E-01	-8.07021E-01
-8.92274E-01	2.68354E-01	5.04144E-01	-8.04175E-01
-1.95107E-01	9.06618E-01	5.04091E-01	-8.01419E-01
6.96301E-01	6.05905E-01	5.04087E-01	-7.98611E-01
8.62797E-01	-3.15508E-01	5.04082E-01	-7.95921E-01
1.39845E-01	-9.03598E-01	5.04045E-01	-7.93197E-01
-7.20237E-01	-5.56293E-01	5.04009E-01	-7.90495E-01
-8.31067E-01	3.60227E-01	5.04002E-01	-7.87770E-01
-8.56185E-02	8.97446E-01	5.04006E-01	-7.85110E-01
7.40946E-01	5.06078E-01	5.03989E-01	-7.82441E-01
7.97261E-01	-4.02416E-01	5.03990E-01	-7.79785E-01
3.25988E-02	-8.88267E-01	5.04024E-01	-7.77147E-01
-7.58437E-01	-4.55459E-01	5.04054E-01	-7.74596E-01
-7.61557E-01	4.41995E-01	5.04009E-01	-7.72073E-01
1.90590E-02	8.76180E-01	5.03891E-01	-7.69526E-01
7.72736E-01	4.04635E-01	5.03759E-01	-7.66837E-01
7.24139E-01	-4.78890E-01	5.03840E-01	-7.64140E-01
-6.92021E-02	-8.61310E-01	5.03923E-01	-7.61616E-01
-7.83889E-01	-3.53775E-01	5.03936E-01	-7.59123E-01
-6.85181E-01	5.13057E-01	5.03938E-01	-7.56625E-01
1.17714E-01	8.43784E-01	5.03936E-01	-7.54164E-01
7.91934E-01	3.03084E-01	5.03886E-01	-7.51717E-01
6.44873E-01	-5.44438E-01	5.03812E-01	-7.49244E-01
-1.64441E-01	-8.23743E-01	5.03752E-01	-7.46747E-01
-7.96933E-01	-2.52728E-01	5.03714E-01	-7.44267E-01
-6.03383E-01	5.73015E-01	5.03663E-01	-7.41794E-01
2.09280E-01	8.01326E-01	5.03621E-01	-7.39310E-01
7.98959E-01	2.02862E-01	5.03604E-01	-7.36824E-01
5.60909E-01	-5.98745E-01	5.03618E-01	-7.34375E-01
-2.52135E-01	-7.76677E-01	5.03624E-01	-7.31953E-01
-7.98078E-01	-1.53676E-01	5.03621E-01	-7.29589E-01
-5.17611E-01	6.21633E-01	5.03518E-01	-7.27173E-01
2.92886E-01	7.49952E-01	5.03542E-01	-7.24668E-01
7.94380E-01	1.05314E-01	5.03657E-01	-7.22338E-01
4.73686E-01	-6.41660E-01	5.03582E-01	-7.20041E-01
-3.31457E-01	-7.21301E-01	5.03576E-01	-7.17628E-01
-7.87956E-01	-5.79128E-02	5.03626E-01	-7.15299E-01
-4.29299E-01	6.58844E-01	5.03641E-01	-7.13048E-01
3.67784E-01	6.90874E-01	5.03546E-01	-7.10775E-01
7.78903E-01	1.16390E-02	5.03501E-01	-7.08413E-01
3.84609E-01	-6.73208E-01	5.03513E-01	-7.06102E-01
-4.01776E-01	-6.58840E-01	5.03507E-01	-7.03853E-01
-7.67329E-01	3.33983E-02	5.03415E-01	-7.01586E-01
-3.39806E-01	6.84768E-01	5.03382E-01	-6.99227E-01
4.33391E-01	6.25352E-01	5.03438E-01	-6.96934E-01
7.53343E-01	-7.70492E-02	5.03472E-01	-6.94743E-01
2.95041E-01	-6.93566E-01	5.03382E-01	-6.92559E-01
-4.62589E-01	-5.90564E-01	5.03311E-01	-6.90236E-01
-7.37065E-01	1.19209E-01	5.03365E-01	-6.87973E-01
-2.50463E-01	6.99653E-01	5.03387E-01	-6.85760E-01
4.89325E-01	5.54641E-01	5.03389E-01	-6.83598E-01
7.18616E-01	-1.59768E-01	5.03374E-01	-6.81393E-01
2.06246E-01	-7.03074E-01	5.03380E-01	-6.79234E-01
-5.13565E-01	-5.17751E-01	5.03372E-01	-6.77081E-01
-6.98115E-01	1.98650E-01	5.03312E-01	-6.74964E-01
-1.62527E-01	7.03896E-01	5.03250E-01	-6.72748E-01
5.35299E-01	4.80046E-01	5.03271E-01	-6.70574E-01
6.75704E-01	-2.35719E-01	5.03293E-01	-6.68445E-01
1.19448E-01	-7.02187E-01	5.03253E-01	-6.66383E-01
-5.54521E-01	-4.41682E-01	5.03170E-01	-6.64216E-01
-6.51511E-01	2.70914E-01	5.03173E-01	-6.62069E-01
-7.71230E-02	6.98028E-01	5.03173E-01	-6.59944E-01
5.71232E-01	4.02814E-01	5.03150E-01	-6.57875E-01
6.25673E-01	-3.04164E-01	5.03099E-01	-6.55713E-01
3.57244E-02	-6.91495E-01	5.03156E-01	-6.53589E-01
-5.85454E-01	-3.63577E-01	5.03242E-01	-6.51537E-01
-5.98326E-01	3.35403E-01	5.03204E-01	-6.49634E-01
4.64731E-03	6.82682E-01	5.03019E-01	-6.47503E-01
5.97182E-01	3.24156E-01	5.03094E-01	-6.45311E-01
5.69611E-01	-3.64577E-01	5.03229E-01	-6.43300E-01
-4.38770E-02	-6.71682E-01	5.03232E-01	-6.41473E-01
-6.06456E-01	-2.84680E-01	5.02991E-01	-6.39428E-01
-5.39655E-01	3.91655E-01	5.03037E-01	-6.37242E-01
8.18567E-02	6.58597E-01	5.03169E-01	-6.35249E-01
