jMRUI Data Textfile
 
Filename: Ala.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.95103E+00	1.28406E-02	1.55568E+00	-3.02787E+00
1.16444E+00	-2.49566E+00	1.55408E+00	-3.01098E+00
-1.62161E+00	-1.62433E+00	1.55263E+00	-2.99370E+00
-1.52565E+00	1.08544E+00	1.55165E+00	-2.97685E+00
1.02299E+00	1.55952E+00	1.55064E+00	-2.96051E+00
2.05074E+00	-8.57806E-01	1.54918E+00	-2.94446E+00
-1.05492E-01	-2.55292E+00	1.54779E+00	-2.92791E+00
-2.43708E+00	-9.78431E-01	1.54705E+00	-2.91174E+00
-1.70529E+00	1.68682E+00	1.54636E+00	-2.89627E+00
9.01882E-01	1.78239E+00	1.54492E+00	-2.88128E+00
1.60999E+00	-5.51183E-01	1.54328E+00	-2.86528E+00
-4.42746E-01	-1.71382E+00	1.54289E+00	-2.84957E+00
-2.07052E+00	4.95509E-02	1.54252E+00	-2.83492E+00
-7.69193E-01	2.16781E+00	1.54102E+00	-2.82106E+00
1.67789E+00	1.57171E+00	1.53902E+00	-2.80504E+00
1.87421E+00	-8.71366E-01	1.54000E+00	-2.79010E+00
-2.75918E-01	-1.71540E+00	1.53897E+00	-2.77743E+00
-1.54925E+00	4.86073E-02	1.53652E+00	-2.76270E+00
-1.47653E-01	1.64548E+00	1.53660E+00	-2.74766E+00
1.77127E+00	6.49759E-01	1.53600E+00	-2.73435E+00
1.33799E+00	-1.52599E+00	1.53530E+00	-2.72066E+00
-8.68863E-01	-1.77965E+00	1.53386E+00	-2.70768E+00
-1.75512E+00	1.74246E-01	1.53256E+00	-2.69273E+00
-2.21216E-01	1.49317E+00	1.53351E+00	-2.67947E+00
1.34915E+00	3.88148E-01	1.53230E+00	-2.66799E+00
6.46311E-01	-1.36382E+00	1.52997E+00	-2.65368E+00
-1.25281E+00	-1.11666E+00	1.53074E+00	-2.64000E+00
-1.55842E+00	8.04325E-01	1.53020E+00	-2.62814E+00
1.63013E-01	1.67028E+00	1.52896E+00	-2.61566E+00
1.45066E+00	3.41178E-01	1.52788E+00	-2.60245E+00
5.75031E-01	-1.17179E+00	1.52797E+00	-2.58966E+00
-1.03128E+00	-7.13013E-01	1.52752E+00	-2.57787E+00
-9.66837E-01	9.33540E-01	1.52660E+00	-2.56592E+00
6.55300E-01	1.29913E+00	1.52556E+00	-2.55347E+00
1.47367E+00	-1.57854E-01	1.52543E+00	-2.54112E+00
3.50625E-01	-1.35244E+00	1.52505E+00	-2.52962E+00
-1.05525E+00	-6.58514E-01	1.52431E+00	-2.51805E+00
-7.78374E-01	7.99673E-01	1.52344E+00	-2.50627E+00
6.44356E-01	8.85120E-01	1.52312E+00	-2.49444E+00
1.06865E+00	-4.55526E-01	1.52273E+00	-2.48328E+00
-1.14215E-01	-1.22065E+00	1.52191E+00	-2.47215E+00
-1.18073E+00	-3.12604E-01	1.52098E+00	-2.46061E+00
-6.43825E-01	9.39379E-01	1.52065E+00	-2.44901E+00
6.45309E-01	7.89766E-01	1.52041E+00	-2.43796E+00
8.31140E-01	-4.26427E-01	1.52000E+00	-2.42704E+00
-2.58592E-01	-8.89501E-01	1.51953E+00	-2.41612E+00
-9.68312E-01	3.41509E-02	1.51936E+00	-2.40528E+00
-2.74936E-01	9.60023E-01	1.51906E+00	-2.39500E+00
7.93231E-01	5.68550E-01	1.51826E+00	-2.38464E+00
7.32754E-01	-5.26541E-01	1.51760E+00	-2.37396E+00
-2.80327E-01	-7.63057E-01	1.51720E+00	-2.36337E+00
-7.48076E-01	1.04366E-01	1.51683E+00	-2.35309E+00
-5.36609E-02	7.48627E-01	1.51630E+00	-2.34282E+00
7.29415E-01	2.53732E-01	1.51585E+00	-2.33252E+00
4.71957E-01	-6.19289E-01	1.51559E+00	-2.32227E+00
-4.12508E-01	-6.23422E-01	1.51538E+00	-2.31245E+00
-6.60062E-01	1.83514E-01	1.51477E+00	-2.30264E+00
5.51061E-03	6.18388E-01	1.51431E+00	-2.29267E+00
5.65301E-01	1.19918E-01	1.51395E+00	-2.28275E+00
2.40416E-01	-5.18339E-01	1.51370E+00	-2.27306E+00
-4.38275E-01	-3.76162E-01	1.51331E+00	-2.26345E+00
-4.87990E-01	2.93968E-01	1.51296E+00	-2.25387E+00
1.12313E-01	5.24356E-01	1.51264E+00	-2.24433E+00
4.82148E-01	4.61648E-02	1.51240E+00	-2.23494E+00
1.49912E-01	-4.06843E-01	1.51211E+00	-2.22570E+00
-3.38007E-01	-2.18820E-01	1.51169E+00	-2.21656E+00
-2.84988E-01	2.70895E-01	1.51118E+00	-2.20726E+00
1.77456E-01	3.46353E-01	1.51100E+00	-2.19804E+00
3.69844E-01	-5.40807E-02	1.51064E+00	-2.18909E+00
6.53042E-02	-3.35069E-01	1.51024E+00	-2.18005E+00
-2.61350E-01	-1.43791E-01	1.50986E+00	-2.17104E+00
-1.78099E-01	1.86750E-01	1.50962E+00	-2.16205E+00
1.28520E-01	1.93442E-01	1.50940E+00	-2.15327E+00
2.07546E-01	-7.36206E-02	1.50906E+00	-2.14460E+00
-6.66317E-03	-2.10358E-01	1.50860E+00	-2.13576E+00
-1.82040E-01	-6.30169E-02	1.50853E+00	-2.12697E+00
-1.08586E-01	1.23248E-01	1.50833E+00	-2.11852E+00
5.91748E-02	1.15602E-01	1.50805E+00	-2.11005E+00
9.65408E-02	-1.42198E-02	1.50772E+00	-2.10159E+00
9.97780E-03	-7.38522E-02	1.50751E+00	-2.09316E+00
-5.50163E-02	-2.77045E-02	1.50722E+00	-2.08487E+00
-4.53706E-02	3.01194E-02	1.50695E+00	-2.07659E+00
-8.06948E-03	5.18250E-02	1.50660E+00	-2.06828E+00
3.32560E-02	4.89700E-02	1.50653E+00	-2.06000E+00
7.25825E-02	8.02737E-03	1.50634E+00	-2.05209E+00
5.43795E-02	-6.93188E-02	1.50594E+00	-2.04409E+00
-4.65318E-02	-9.03307E-02	1.50555E+00	-2.03599E+00
-1.14210E-01	1.60164E-02	1.50535E+00	-2.02787E+00
-1.96287E-02	1.31458E-01	1.50518E+00	-2.01998E+00
1.41213E-01	6.53318E-02	1.50489E+00	-2.01215E+00
1.21406E-01	-1.34040E-01	1.50454E+00	-2.00416E+00
-1.01987E-01	-1.77913E-01	1.50457E+00	-1.99618E+00
-2.21456E-01	4.68088E-02	1.50458E+00	-1.98873E+00
-2.27797E-02	2.44122E-01	1.50417E+00	-1.98125E+00
2.44153E-01	9.84484E-02	1.50369E+00	-1.97353E+00
1.74246E-01	-2.21250E-01	1.50355E+00	-1.96560E+00
-1.75114E-01	-2.43816E-01	1.50365E+00	-1.95817E+00
-2.99930E-01	1.07903E-01	1.50341E+00	-1.95081E+00
2.41932E-02	3.37357E-01	1.50310E+00	-1.94343E+00
3.52631E-01	7.22996E-02	1.50299E+00	-1.93593E+00
1.78203E-01	-3.39765E-01	1.50280E+00	-1.92873E+00
-2.90526E-01	-2.83925E-01	1.50250E+00	-1.92151E+00
-3.71442E-01	2.03716E-01	1.50206E+00	-1.91421E+00
9.24791E-02	4.24727E-01	1.50185E+00	-1.90669E+00
4.42874E-01	2.41327E-02	1.50181E+00	-1.89949E+00
1.38621E-01	-4.36666E-01	1.50168E+00	-1.89235E+00
-4.08881E-01	-2.58027E-01	1.50141E+00	-1.88523E+00
-3.83917E-01	3.43966E-01	1.50133E+00	-1.87812E+00
2.26211E-01	4.93543E-01	1.50115E+00	-1.87111E+00
5.52062E-01	-6.75264E-02	1.50097E+00	-1.86415E+00
9.36684E-02	-5.47111E-01	1.50072E+00	-1.85714E+00
-5.02112E-01	-2.28573E-01	1.50062E+00	-1.85009E+00
-3.45699E-01	4.45223E-01	1.50060E+00	-1.84318E+00
