jMRUI Data Textfile
 
Filename: mI.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.39182E+00	-1.28368E-01	2.59495E+00	-1.29447E+01
4.78192E+00	-2.38059E+00	2.59373E+00	-1.28393E+01
3.25653E+00	-4.11068E+00	2.59260E+00	-1.27356E+01
1.16185E+00	-4.96989E+00	2.59155E+00	-1.26337E+01
-1.03978E+00	-4.81344E+00	2.59054E+00	-1.25336E+01
-2.88094E+00	-3.72749E+00	2.58949E+00	-1.24350E+01
-3.99743E+00	-1.99959E+00	2.58857E+00	-1.23379E+01
-4.20694E+00	-4.23000E-02	2.58778E+00	-1.22425E+01
-3.54032E+00	1.70895E+00	2.58700E+00	-1.21486E+01
-2.22036E+00	2.89717E+00	2.58613E+00	-1.20562E+01
-5.96689E-01	3.31968E+00	2.58543E+00	-1.19651E+01
9.44038E-01	2.96183E+00	2.58485E+00	-1.18755E+01
2.06918E+00	1.98419E+00	2.58417E+00	-1.17874E+01
2.57029E+00	6.70089E-01	2.58349E+00	-1.17004E+01
2.39794E+00	-6.49846E-01	2.58299E+00	-1.16147E+01
1.65662E+00	-1.67607E+00	2.58254E+00	-1.15305E+01
5.65604E-01	-2.20282E+00	2.58195E+00	-1.14474E+01
-6.00977E-01	-2.15261E+00	2.58149E+00	-1.13654E+01
-1.57864E+00	-1.57861E+00	2.58114E+00	-1.12848E+01
-2.16659E+00	-6.38805E-01	2.58069E+00	-1.12052E+01
-2.26119E+00	4.47890E-01	2.58032E+00	-1.11267E+01
-1.86526E+00	1.45164E+00	2.58001E+00	-1.10494E+01
