jMRUI Data Textfile
 
Filename: PCho.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.00000E+00	-1.75072E-16	4.70285E+00	-1.45770E+01
7.37620E+00	-5.03281E+00	4.70073E+00	-1.44980E+01
3.23102E+00	-8.24957E+00	4.69883E+00	-1.44196E+01
-1.96509E+00	-8.56796E+00	4.69706E+00	-1.43422E+01
-6.40176E+00	-5.92323E+00	4.69522E+00	-1.42656E+01
-8.55902E+00	-1.27469E+00	4.69333E+00	-1.41898E+01
-7.72759E+00	3.74151E+00	4.69142E+00	-1.41147E+01
-4.24111E+00	7.38775E+00	4.68953E+00	-1.40402E+01
6.55323E-01	8.42647E+00	4.68770E+00	-1.39663E+01
5.24916E+00	6.53971E+00	4.68600E+00	-1.38932E+01
7.95911E+00	2.42446E+00	4.68440E+00	-1.38208E+01
7.87888E+00	-2.46371E+00	4.68279E+00	-1.37492E+01
5.07964E+00	-6.42509E+00	4.68111E+00	-1.36783E+01
5.70244E-01	-8.10641E+00	4.67943E+00	-1.36080E+01
-4.06576E+00	-6.96271E+00	4.67777E+00	-1.35384E+01
-7.22576E+00	-3.43294E+00	4.67606E+00	-1.34694E+01
-7.84177E+00	1.22712E+00	4.67430E+00	-1.34010E+01
-5.74073E+00	5.39085E+00	4.67270E+00	-1.33330E+01
-1.69046E+00	7.62844E+00	4.67123E+00	-1.32657E+01
2.88038E+00	7.19741E+00	4.66975E+00	-1.31991E+01
6.38550E+00	4.28813E+00	4.66832E+00	-1.31331E+01
7.63134E+00	-5.63255E-02	4.66689E+00	-1.30678E+01
6.22298E+00	-4.31362E+00	4.66536E+00	-1.30031E+01
2.68804E+00	-7.01525E+00	4.66384E+00	-1.29388E+01
-1.71989E+00	-7.25270E+00	4.66240E+00	-1.28750E+01
-5.46530E+00	-4.98239E+00	4.66109E+00	-1.28118E+01
-7.26541E+00	-1.02725E+00	4.65985E+00	-1.27492E+01
-6.52901E+00	3.22091E+00	4.65862E+00	-1.26872E+01
-3.54989E+00	6.29082E+00	4.65733E+00	-1.26259E+01
6.08377E-01	7.14093E+00	4.65603E+00	-1.25650E+01
4.49183E+00	5.51234E+00	4.65474E+00	-1.25047E+01
6.76392E+00	2.00596E+00	4.65339E+00	-1.24450E+01
6.66528E+00	-2.13840E+00	4.65187E+00	-1.23857E+01
4.26696E+00	-5.47980E+00	4.65031E+00	-1.23267E+01
4.32744E-01	-6.87721E+00	4.64898E+00	-1.22680E+01
-3.49104E+00	-5.87843E+00	4.64784E+00	-1.22099E+01
-6.14839E+00	-2.86568E+00	4.64686E+00	-1.21524E+01
-6.64157E+00	1.08959E+00	4.64579E+00	-1.20957E+01
-4.83402E+00	4.60694E+00	4.64436E+00	-1.20394E+01
-1.38560E+00	6.47895E+00	4.64279E+00	-1.19833E+01
2.48739E+00	6.08485E+00	4.64144E+00	-1.19274E+01
5.44130E+00	3.59602E+00	4.64041E+00	-1.18719E+01
6.47047E+00	-9.55198E-02	4.63953E+00	-1.18170E+01
5.24961E+00	-3.69662E+00	4.63869E+00	-1.17627E+01
2.23535E+00	-5.96524E+00	4.63783E+00	-1.17091E+01
-1.50377E+00	-6.13899E+00	4.63682E+00	-1.16560E+01
-4.66536E+00	-4.19050E+00	4.63555E+00	-1.16033E+01
-6.16696E+00	-8.25607E-01	4.63413E+00	-1.15508E+01
-5.51596E+00	2.77196E+00	4.63283E+00	-1.14985E+01
-2.97071E+00	5.35635E+00	4.63179E+00	-1.14465E+01
5.60592E-01	6.05118E+00	4.63086E+00	-1.13950E+01
3.84324E+00	4.64595E+00	4.62996E+00	-1.13440E+01
5.74788E+00	1.65853E+00	4.62902E+00	-1.12936E+01
5.63830E+00	-1.85489E+00	4.62793E+00	-1.12435E+01
3.58374E+00	-4.67320E+00	4.62677E+00	-1.11938E+01
3.23936E-01	-5.83408E+00	4.62561E+00	-1.11442E+01
-2.99697E+00	-4.96261E+00	4.62454E+00	-1.10949E+01
-5.23133E+00	-2.39137E+00	4.62366E+00	-1.10459E+01
-5.62475E+00	9.65417E-01	4.62301E+00	-1.09973E+01
-4.07003E+00	3.93663E+00	4.62250E+00	-1.09493E+01
-1.13438E+00	5.50234E+00	4.62198E+00	-1.09020E+01
2.14724E+00	5.14393E+00	4.62126E+00	-1.08551E+01
4.63631E+00	3.01514E+00	4.62028E+00	-1.08087E+01
5.48589E+00	-1.21527E-01	4.61908E+00	-1.07624E+01
4.42813E+00	-3.16735E+00	4.61784E+00	-1.07162E+01
1.85812E+00	-5.07207E+00	4.61673E+00	-1.06701E+01
-1.31347E+00	-5.19601E+00	4.61592E+00	-1.06243E+01
-3.98213E+00	-3.52401E+00	4.61525E+00	-1.05790E+01
-5.23431E+00	-6.61350E-01	4.61446E+00	-1.05343E+01
-4.65980E+00	2.38491E+00	4.61354E+00	-1.04899E+01
-2.48540E+00	4.56041E+00	4.61246E+00	-1.04457E+01
5.13247E-01	5.12744E+00	4.61123E+00	-1.04017E+01
3.28784E+00	3.91540E+00	4.61009E+00	-1.03576E+01
4.88415E+00	1.37038E+00	4.60933E+00	-1.03135E+01
4.76925E+00	-1.60813E+00	4.60909E+00	-1.02698E+01
3.00947E+00	-3.98498E+00	4.60929E+00	-1.02268E+01
2.38197E-01	-4.94890E+00	4.60961E+00	-1.01848E+01
-2.57224E+00	-4.18919E+00	4.60960E+00	-1.01437E+01
-4.45077E+00	-1.99494E+00	4.60881E+00	-1.01032E+01
-4.76332E+00	8.53905E-01	4.60711E+00	-1.00628E+01
-3.42648E+00	3.36343E+00	4.60486E+00	-1.00218E+01
-9.27399E-01	4.67269E+00	4.60289E+00	-9.97992E+00
1.85293E+00	4.34822E+00	4.60207E+00	-9.93788E+00
3.95010E+00	2.52763E+00	4.60207E+00	-9.89701E+00
4.65087E+00	-1.37346E-01	4.60126E+00	-9.85707E+00
3.73493E+00	-2.71337E+00	4.60006E+00	-9.81641E+00
1.54372E+00	-4.31240E+00	4.59996E+00	-9.77553E+00
-1.14622E+00	-4.39762E+00	4.60077E+00	-9.73568E+00
-3.39859E+00	-2.96321E+00	4.60155E+00	-9.69720E+00
-4.44245E+00	-5.28049E-01	4.60163E+00	-9.65971E+00
-3.93620E+00	2.05147E+00	4.60077E+00	-9.62256E+00
-2.07892E+00	3.88243E+00	4.59918E+00	-9.58518E+00
4.67256E-01	4.34449E+00	4.59734E+00	-9.54729E+00
2.81242E+00	3.29934E+00	4.59576E+00	-9.50897E+00
4.14997E+00	1.13144E+00	4.59473E+00	-9.47056E+00
4.03392E+00	-1.39339E+00	4.59423E+00	-9.43245E+00
2.52690E+00	-3.39779E+00	4.59406E+00	-9.39490E+00
1.70913E-01	-4.19780E+00	4.59396E+00	-9.35796E+00
-2.20727E+00	-3.53604E+00	4.59368E+00	-9.32154E+00
-3.78640E+00	-1.66373E+00	4.59310E+00	-9.28538E+00
-4.03361E+00	7.53831E-01	4.59243E+00	-9.24925E+00
-2.88429E+00	2.87344E+00	4.59186E+00	-9.21324E+00
-7.57151E-01	3.96790E+00	4.59137E+00	-9.17749E+00
1.59834E+00	3.67539E+00	4.59094E+00	-9.14201E+00
3.36526E+00	2.11845E+00	4.59053E+00	-9.10685E+00
3.94274E+00	-1.45539E-01	4.59005E+00	-9.07201E+00
3.14998E+00	-2.32409E+00	4.58944E+00	-9.03744E+00
1.28199E+00	-3.66626E+00	4.58867E+00	-9.00303E+00
-9.99507E-01	-3.72167E+00	4.58782E+00	-8.96868E+00
-2.90029E+00	-2.49133E+00	4.58698E+00	-8.93436E+00
-3.77017E+00	-4.19971E-01	4.58626E+00	-8.90012E+00
-3.32479E+00	1.76411E+00	4.58571E+00	-8.86603E+00
-1.73840E+00	3.30506E+00	4.58531E+00	-8.83223E+00
4.23362E-01	3.68089E+00	4.58496E+00	-8.79875E+00
2.40536E+00	2.78001E+00	4.58457E+00	-8.76557E+00
