jMRUI Data Textfile
 
Filename: ETA.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.98521E+00	-2.57208E-04	1.10890E+00	-4.31502E+00
1.72264E+00	-9.15452E-01	1.10685E+00	-4.28266E+00
1.05388E+00	-1.56047E+00	1.10486E+00	-4.25079E+00
1.88286E-01	-1.77495E+00	1.10292E+00	-4.21941E+00
-6.19700E-01	-1.53989E+00	1.10101E+00	-4.18849E+00
-1.15633E+00	-9.73874E-01	1.09915E+00	-4.15801E+00
-1.31457E+00	-2.82636E-01	1.09733E+00	-4.12796E+00
-1.11846E+00	3.17143E-01	1.09557E+00	-4.09834E+00
-7.00198E-01	6.71146E-01	1.09386E+00	-4.06914E+00
-2.41728E-01	7.32011E-01	1.09220E+00	-4.04034E+00
9.53146E-02	5.61620E-01	1.09059E+00	-4.01196E+00
2.25092E-01	2.93818E-01	1.08902E+00	-3.98399E+00
1.59439E-01	7.45740E-02	1.08748E+00	-3.95641E+00
-9.14579E-03	3.59234E-03	1.08596E+00	-3.92920E+00
-1.53834E-01	9.91129E-02	1.08447E+00	-3.90234E+00
-1.69352E-01	2.97427E-01	1.08302E+00	-3.87583E+00
-1.54152E-02	4.84828E-01	1.08162E+00	-3.84967E+00
2.68141E-01	5.47635E-01	1.08027E+00	-3.82386E+00
5.78735E-01	4.20071E-01	1.07895E+00	-3.79840E+00
7.92600E-01	1.11684E-01	1.07767E+00	-3.77328E+00
8.13537E-01	-2.95145E-01	1.07639E+00	-3.74850E+00
6.10190E-01	-6.75451E-01	1.07514E+00	-3.72403E+00
2.28313E-01	-9.07214E-01	1.07391E+00	-3.69985E+00
-2.25415E-01	-9.14731E-01	1.07271E+00	-3.67598E+00
-6.20894E-01	-6.94114E-01	1.07154E+00	-3.65240E+00
-8.48885E-01	-3.12629E-01	1.07041E+00	-3.62910E+00
-8.55954E-01	1.16490E-01	1.06933E+00	-3.60610E+00
-6.58371E-01	4.73361E-01	1.06827E+00	-3.58340E+00
-3.31567E-01	6.70235E-01	1.06722E+00	-3.56100E+00
1.93173E-02	6.76326E-01	1.06617E+00	-3.53886E+00
2.96008E-01	5.21325E-01	1.06513E+00	-3.51698E+00
4.37472E-01	2.78371E-01	1.06411E+00	-3.49535E+00
4.34308E-01	3.44845E-02	1.06312E+00	-3.47395E+00
3.23864E-01	-1.39926E-01	1.06217E+00	-3.45278E+00
1.70058E-01	-2.11776E-01	1.06127E+00	-3.43188E+00
3.68631E-02	-1.90066E-01	1.06040E+00	-3.41126E+00
-3.43277E-02	-1.15109E-01	1.05952E+00	-3.39091E+00
-3.57869E-02	-3.80431E-02	1.05861E+00	-3.37077E+00
9.51688E-03	5.86334E-04	1.05772E+00	-3.35083E+00
6.20213E-02	-1.48099E-02	1.05686E+00	-3.33110E+00
8.41312E-02	-7.20424E-02	1.05602E+00	-3.31158E+00
5.56825E-02	-1.39485E-01	1.05523E+00	-3.29227E+00
-1.91736E-02	-1.81079E-01	1.05448E+00	-3.27319E+00
-1.15317E-01	-1.71554E-01	1.05375E+00	-3.25436E+00
-1.97810E-01	-1.06066E-01	1.05299E+00	-3.23575E+00
-2.35867E-01	-1.21222E-03	1.05222E+00	-3.21733E+00
-2.14099E-01	1.12010E-01	1.05147E+00	-3.19910E+00
-1.37230E-01	1.99905E-01	1.05071E+00	-3.18104E+00
-2.73035E-02	2.37652E-01	1.05000E+00	-3.16315E+00
8.47423E-02	2.16700E-01	1.04932E+00	-3.14545E+00
1.69515E-01	1.45966E-01	1.04867E+00	-3.12795E+00
2.07762E-01	4.72928E-02	1.04804E+00	-3.11065E+00
1.94619E-01	-5.24494E-02	1.04742E+00	-3.09356E+00
1.38866E-01	-1.29444E-01	1.04676E+00	-3.07665E+00
5.84118E-02	-1.68676E-01	1.04610E+00	-3.05990E+00
-2.57577E-02	-1.66058E-01	1.04545E+00	-3.04329E+00
-9.50382E-02	-1.27275E-01	1.04482E+00	-3.02683E+00
-1.36670E-01	-6.46028E-02	1.04423E+00	-3.01051E+00
-1.45012E-01	6.77777E-03	1.04370E+00	-2.99437E+00
-1.21160E-01	7.18858E-02	1.04318E+00	-2.97845E+00
-7.17815E-02	1.18129E-01	1.04264E+00	-2.96271E+00
-7.70443E-03	1.36823E-01	1.04208E+00	-2.94713E+00
5.76219E-02	1.24352E-01	1.04150E+00	-2.93170E+00
1.10113E-01	8.30806E-02	1.04090E+00	-2.91638E+00
1.37621E-01	2.15981E-02	1.04031E+00	-2.90116E+00
1.32894E-01	-4.62841E-02	1.03977E+00	-2.88605E+00
9.60723E-02	-1.04218E-01	1.03929E+00	-2.87108E+00
3.56329E-02	-1.37369E-01	1.03887E+00	-2.85628E+00
-3.30843E-02	-1.36860E-01	1.03849E+00	-2.84170E+00
-9.18446E-02	-1.02996E-01	1.03805E+00	-2.82734E+00
-1.25017E-01	-4.58283E-02	1.03750E+00	-2.81309E+00
-1.24734E-01	1.75898E-02	1.03694E+00	-2.79887E+00
-9.37801E-02	6.86607E-02	1.03645E+00	-2.78474E+00
-4.47856E-02	9.36378E-02	1.03602E+00	-2.77074E+00
4.25346E-03	8.85256E-02	1.03562E+00	-2.75690E+00
3.66924E-02	6.05133E-02	1.03522E+00	-2.74324E+00
4.36702E-02	2.50892E-02	1.03478E+00	-2.72971E+00
2.76682E-02	-2.65423E-04	1.03433E+00	-2.71627E+00
1.56404E-03	-3.43651E-03	1.03389E+00	-2.70293E+00
-1.66894E-02	1.68373E-02	1.03347E+00	-2.68967E+00
-1.18586E-02	4.97599E-02	1.03313E+00	-2.67653E+00
2.13844E-02	7.63437E-02	1.03283E+00	-2.66361E+00
7.49015E-02	7.70994E-02	1.03243E+00	-2.65087E+00
1.28922E-01	4.06767E-02	1.03194E+00	-2.63817E+00
1.58946E-01	-3.00530E-02	1.03146E+00	-2.62548E+00
1.45301E-01	-1.17111E-01	1.03106E+00	-2.61285E+00
8.17499E-02	-1.92549E-01	1.03073E+00	-2.60034E+00
-2.03438E-02	-2.28007E-01	1.03045E+00	-2.58798E+00
-1.34285E-01	-2.05298E-01	1.03018E+00	-2.57579E+00
-2.26205E-01	-1.24006E-01	1.02987E+00	-2.56375E+00
-2.66495E-01	-3.05937E-03	1.02952E+00	-2.55181E+00
-2.40300E-01	1.24619E-01	1.02913E+00	-2.53994E+00
-1.53192E-01	2.22734E-01	1.02875E+00	-2.52813E+00
-2.98004E-02	2.63675E-01	1.02838E+00	-2.51640E+00
9.42695E-02	2.37785E-01	1.02804E+00	-2.50474E+00
1.84411E-01	1.56341E-01	1.02774E+00	-2.49319E+00
2.18462E-01	4.72119E-02	1.02745E+00	-2.48175E+00
1.93608E-01	-5.52298E-02	1.02716E+00	-2.47042E+00
1.26204E-01	-1.22168E-01	1.02686E+00	-2.45918E+00
4.47369E-02	-1.39964E-01	1.02656E+00	-2.44805E+00
-2.12682E-02	-1.13784E-01	1.02626E+00	-2.43699E+00
-5.22047E-02	-6.41377E-02	1.02596E+00	-2.42602E+00
-4.50435E-02	-1.77707E-02	1.02566E+00	-2.41512E+00
-1.32931E-02	3.42472E-03	1.02537E+00	-2.40431E+00
1.95538E-02	-8.85983E-03	1.02511E+00	-2.39359E+00
3.03794E-02	-4.63008E-02	1.02483E+00	-2.38297E+00
6.47751E-03	-8.77126E-02	1.02455E+00	-2.37242E+00
-4.86906E-02	-1.08053E-01	1.02427E+00	-2.36195E+00
-1.16294E-01	-8.91049E-02	1.02401E+00	-2.35155E+00
-1.69181E-01	-2.76092E-02	1.02375E+00	-2.34124E+00
-1.82461E-01	6.23816E-02	1.02349E+00	-2.33101E+00
-1.43515E-01	1.53848E-01	1.02322E+00	-2.32087E+00
-5.76059E-02	2.16315E-01	1.02294E+00	-2.31079E+00
5.31114E-02	2.26913E-01	1.02267E+00	-2.30076E+00
1.56871E-01	1.78848E-01	1.02243E+00	-2.29079E+00
2.23089E-01	8.41498E-02	1.02221E+00	-2.28091E+00
2.32804E-01	-3.02809E-02	1.02203E+00	-2.27112E+00
1.84899E-01	-1.31854E-01	1.02184E+00	-2.26146E+00
9.59740E-02	-1.93183E-01	1.02159E+00	-2.25189E+00
-5.89304E-03	-2.00872E-01	1.02129E+00	-2.24235E+00
-9.10549E-02	-1.59036E-01	1.02099E+00	-2.23282E+00
-1.38190E-01	-8.65838E-02	1.02074E+00	-2.22330E+00
-1.40589E-01	-9.57373E-03	1.02058E+00	-2.21388E+00
-1.06884E-01	4.83440E-02	1.02044E+00	-2.20459E+00
-5.62677E-02	7.37959E-02	1.02026E+00	-2.19542E+00
-1.03537E-02	6.71400E-02	1.02003E+00	-2.18633E+00
1.50502E-02	4.05398E-02	1.01975E+00	-2.17726E+00
1.52131E-02	1.18293E-02	1.01947E+00	-2.16820E+00
-2.98276E-03	-3.22205E-03	1.01923E+00	-2.15914E+00
-2.50824E-02	2.84389E-03	1.01907E+00	-2.15016E+00
-3.57847E-02	2.67252E-02	1.01894E+00	-2.14129E+00
-2.55481E-02	5.63917E-02	1.01880E+00	-2.13254E+00
5.49477E-03	7.65372E-02	1.01863E+00	-2.12388E+00
4.77063E-02	7.51082E-02	1.01840E+00	-2.11526E+00
8.59130E-02	4.82963E-02	1.01815E+00	-2.10666E+00
1.05440E-01	2.12015E-03	1.01794E+00	-2.09808E+00
9.77754E-02	-4.98490E-02	1.01774E+00	-2.08956E+00
6.37207E-02	-9.15566E-02	1.01756E+00	-2.08110E+00
1.29363E-02	-1.10286E-01	1.01740E+00	-2.07269E+00
