jMRUI Data Textfile
 
Filename: Gln.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.03831E+00	-1.86468E-01	1.95454E+00	-1.09371E+00
2.26759E+00	1.37239E-01	1.95389E+00	-1.06922E+00
-1.03604E+00	7.78535E-02	1.95321E+00	-1.04485E+00
-2.92893E+00	-3.65434E-01	1.95255E+00	-1.02058E+00
-1.99005E+00	-6.99675E-01	1.95195E+00	-9.96418E-01
4.98138E-01	-6.03019E-01	1.95145E+00	-9.72401E-01
2.03620E+00	-3.19565E-01	1.95103E+00	-9.48575E-01
1.37626E+00	-2.73094E-01	1.95065E+00	-9.24962E-01
-5.25824E-01	-4.21535E-01	1.95027E+00	-9.01545E-01
-1.79203E+00	-2.48257E-01	1.94986E+00	-8.78280E-01
-1.54239E+00	5.12035E-01	1.94944E+00	-8.55136E-01
-4.55492E-01	1.31872E+00	1.94902E+00	-8.32099E-01
3.21589E-01	1.26378E+00	1.94863E+00	-8.09158E-01
4.43970E-01	1.45247E-01	1.94828E+00	-7.86308E-01
4.25081E-01	-1.07612E+00	1.94800E+00	-7.63578E-01
6.77552E-01	-1.13501E+00	1.94777E+00	-7.41000E-01
8.85332E-01	1.60136E-01	1.94755E+00	-7.18583E-01
4.86667E-01	1.55519E+00	1.94731E+00	-6.96295E-01
-4.17523E-01	1.53474E+00	1.94706E+00	-6.74102E-01
-9.64598E-01	-9.13353E-02	1.94680E+00	-6.51989E-01
-4.70767E-01	-1.89162E+00	1.94656E+00	-6.29932E-01
6.77241E-01	-2.19370E+00	1.94638E+00	-6.07933E-01
1.29577E+00	-7.44551E-01	1.94627E+00	-5.86036E-01
6.35001E-01	1.06625E+00	1.94622E+00	-5.64295E-01
-7.77826E-01	1.62626E+00	1.94614E+00	-5.42694E-01
-1.64103E+00	6.58092E-01	1.94602E+00	-5.21178E-01
-1.20125E+00	-6.65473E-01	1.94590E+00	-4.99715E-01
2.71466E-02	-1.04371E+00	1.94578E+00	-4.78294E-01
8.78999E-01	-3.20926E-01	1.94571E+00	-4.56924E-01
7.53371E-01	5.79215E-01	1.94568E+00	-4.35651E-01
9.88727E-02	8.00783E-01	1.94565E+00	-4.14468E-01
-2.57911E-01	4.08930E-01	1.94561E+00	-3.93340E-01
-6.55628E-02	7.18621E-02	1.94560E+00	-3.72264E-01
2.11108E-01	1.16674E-01	1.94561E+00	-3.51261E-01
1.15741E-01	1.67575E-01	1.94561E+00	-3.30324E-01
-1.77528E-01	-2.33110E-01	1.94560E+00	-3.09420E-01
-1.23239E-01	-8.67870E-01	1.94563E+00	-2.88548E-01
4.02415E-01	-9.72345E-01	1.94568E+00	-2.67718E-01
