jMRUI Data Textfile
 
Filename: 2HG.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.60548E+00	-3.51023E-01	6.86691E-01	-3.04487E+00
7.44859E-01	-1.22733E+00	6.83499E-01	-3.02019E+00
-3.54254E-01	-1.01801E+00	6.80445E-01	-2.99597E+00
-6.81910E-01	-9.10288E-02	6.77525E-01	-2.97221E+00
-6.43882E-02	5.34591E-01	6.74732E-01	-2.94890E+00
7.29875E-01	2.35345E-01	6.72059E-01	-2.92603E+00
8.21909E-01	-6.38680E-01	6.69501E-01	-2.90357E+00
9.20162E-02	-1.19149E+00	6.67050E-01	-2.88152E+00
-7.74519E-01	-9.02220E-01	6.64703E-01	-2.85986E+00
-1.02785E+00	-8.59587E-02	6.62455E-01	-2.83859E+00
-5.70254E-01	5.03719E-01	6.60305E-01	-2.81769E+00
4.23209E-02	4.39562E-01	6.58247E-01	-2.79714E+00
2.18615E-01	-3.28228E-02	6.56279E-01	-2.77695E+00
-1.12244E-01	-3.36686E-01	6.54396E-01	-2.75711E+00
-5.26192E-01	-1.59766E-01	6.52592E-01	-2.73759E+00
-5.87627E-01	3.02523E-01	6.50864E-01	-2.71840E+00
-2.53241E-01	6.20599E-01	6.49209E-01	-2.69952E+00
1.64898E-01	5.65389E-01	6.47627E-01	-2.68094E+00
3.51459E-01	2.68706E-01	6.46115E-01	-2.66267E+00
2.62415E-01	2.30915E-02	6.44671E-01	-2.64468E+00
9.11613E-02	-1.13164E-02	6.43290E-01	-2.62697E+00
3.53197E-02	9.44249E-02	6.41970E-01	-2.60954E+00
1.26376E-01	1.68595E-01	6.40709E-01	-2.59238E+00
2.54072E-01	1.16553E-01	6.39504E-01	-2.57548E+00
3.03413E-01	-2.40117E-02	6.38353E-01	-2.55883E+00
2.48824E-01	-1.56659E-01	6.37255E-01	-2.54244E+00
1.41648E-01	-2.19917E-01	6.36207E-01	-2.52628E+00
4.34421E-02	-2.16093E-01	6.35209E-01	-2.51036E+00
-1.80974E-02	-1.80480E-01	6.34258E-01	-2.49467E+00
-4.77125E-02	-1.43586E-01	6.33352E-01	-2.47921E+00
-6.16601E-02	-1.17792E-01	6.32487E-01	-2.46397E+00
-7.36695E-02	-1.02152E-01	6.31663E-01	-2.44894E+00
-9.09537E-02	-8.93095E-02	6.30879E-01	-2.43413E+00
-1.13346E-01	-7.02713E-02	6.30134E-01	-2.41951E+00
-1.34221E-01	-3.91980E-02	6.29429E-01	-2.40509E+00
-1.44606E-01	3.42382E-03	6.28762E-01	-2.39087E+00
-1.37556E-01	5.17455E-02	6.28131E-01	-2.37685E+00
-1.09477E-01	9.67138E-02	6.27533E-01	-2.36301E+00
-6.14317E-02	1.26151E-01	6.26967E-01	-2.34936E+00
-3.96171E-03	1.27080E-01	6.26430E-01	-2.33588E+00
4.08862E-02	9.61387E-02	6.25921E-01	-2.32259E+00
5.14890E-02	5.10796E-02	6.25439E-01	-2.30946E+00
2.88304E-02	2.51433E-02	6.24985E-01	-2.29650E+00
5.02645E-03	3.89364E-02	6.24557E-01	-2.28370E+00
1.90876E-02	7.40448E-02	6.24155E-01	-2.27106E+00
7.57666E-02	8.20282E-02	6.23779E-01	-2.25857E+00
1.30909E-01	3.03411E-02	6.23428E-01	-2.24624E+00
1.27821E-01	-5.78023E-02	6.23102E-01	-2.23406E+00
5.51916E-02	-1.16148E-01	6.22800E-01	-2.22203E+00
-3.34022E-02	-9.64754E-02	6.22522E-01	-2.21014E+00
-6.52502E-02	-1.92649E-02	6.22267E-01	-2.19839E+00
-1.86250E-02	4.08818E-02	6.22031E-01	-2.18679E+00
5.34060E-02	2.55132E-02	6.21812E-01	-2.17532E+00
7.25408E-02	-5.00822E-02	6.21610E-01	-2.16399E+00
1.11243E-02	-1.10257E-01	6.21425E-01	-2.15279E+00
-8.01983E-02	-9.13907E-02	6.21257E-01	-2.14170E+00
-1.20063E-01	-2.92967E-03	6.21110E-01	-2.13075E+00
-7.27054E-02	8.12480E-02	6.20984E-01	-2.11991E+00
1.95210E-02	9.13531E-02	6.20878E-01	-2.10920E+00
7.60580E-02	2.46418E-02	6.20789E-01	-2.09861E+00
5.11939E-02	-5.42331E-02	6.20715E-01	-2.08814E+00
-2.66889E-02	-7.29859E-02	6.20654E-01	-2.07778E+00
-8.28497E-02	-1.59698E-02	6.20604E-01	-2.06754E+00
