jMRUI Data Textfile
 
Filename: GPC.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.00000E+00	-5.44360E-17	4.90802E+00	-1.46107E+01
7.32651E+00	-4.98169E+00	4.90397E+00	-1.45315E+01
3.20672E+00	-8.11074E+00	4.89999E+00	-1.44530E+01
-1.87901E+00	-8.37759E+00	4.89609E+00	-1.43753E+01
-6.16679E+00	-5.77975E+00	4.89226E+00	-1.42984E+01
-8.21932E+00	-1.29161E+00	4.88848E+00	-1.42222E+01
-7.40592E+00	3.49812E+00	4.88475E+00	-1.41467E+01
-4.09255E+00	6.94700E+00	4.88107E+00	-1.40720E+01
5.13745E-01	7.92056E+00	4.87746E+00	-1.39980E+01
4.80239E+00	6.16343E+00	4.87390E+00	-1.39247E+01
7.32100E+00	2.35915E+00	4.87041E+00	-1.38520E+01
7.26554E+00	-2.13185E+00	4.86697E+00	-1.37801E+01
4.73453E+00	-5.75707E+00	4.86357E+00	-1.37089E+01
6.67516E-01	-7.30724E+00	4.86021E+00	-1.36383E+01
-3.50132E+00	-6.31799E+00	4.85689E+00	-1.35684E+01
-6.34739E+00	-3.20517E+00	4.85360E+00	-1.34991E+01
-6.94126E+00	9.04255E-01	4.85036E+00	-1.34304E+01
-5.15005E+00	4.57824E+00	4.84717E+00	-1.33624E+01
-1.65832E+00	6.57760E+00	4.84404E+00	-1.32949E+01
2.29087E+00	6.27244E+00	4.84096E+00	-1.32281E+01
5.33683E+00	3.83807E+00	4.83793E+00	-1.31619E+01
6.46893E+00	1.70361E-01	4.83494E+00	-1.30963E+01
5.36037E+00	-3.44200E+00	4.83199E+00	-1.30312E+01
2.45842E+00	-5.76906E+00	4.82908E+00	-1.29668E+01
-1.19201E+00	-6.05712E+00	4.82621E+00	-1.29029E+01
-4.32310E+00	-4.27104E+00	4.82339E+00	-1.28395E+01
-5.88336E+00	-1.08393E+00	4.82062E+00	-1.27767E+01
-5.38936E+00	2.37418E+00	4.81790E+00	-1.27145E+01
-3.07308E+00	4.91584E+00	4.81520E+00	-1.26528E+01
2.19317E-01	5.70279E+00	4.81252E+00	-1.25917E+01
3.33515E+00	4.52099E+00	4.80987E+00	-1.25311E+01
5.21746E+00	1.83426E+00	4.80722E+00	-1.24710E+01
5.26260E+00	-1.39482E+00	4.80459E+00	-1.24114E+01
