jMRUI Data Textfile
 
Filename: Glu.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.70711E+00	-2.47222E-01	1.27883E+00	-3.61307E+00
1.46431E+00	-2.08391E+00	1.27766E+00	-3.59350E+00
-6.27158E-01	-2.14480E+00	1.27652E+00	-3.57417E+00
-1.75312E+00	-5.90742E-01	1.27543E+00	-3.55507E+00
-1.09977E+00	1.02223E+00	1.27437E+00	-3.53619E+00
4.88714E-01	1.23578E+00	1.27335E+00	-3.51752E+00
1.39752E+00	-4.86931E-03	1.27236E+00	-3.49907E+00
7.62912E-01	-1.40954E+00	1.27141E+00	-3.48083E+00
-8.00608E-01	-1.61415E+00	1.27048E+00	-3.46279E+00
-1.86429E+00	-4.17847E-01	1.26959E+00	-3.44496E+00
-1.52405E+00	1.12718E+00	1.26873E+00	-3.42731E+00
-1.51157E-01	1.74952E+00	1.26790E+00	-3.40987E+00
1.05733E+00	1.08304E+00	1.26709E+00	-3.39261E+00
1.20132E+00	-1.25379E-01	1.26631E+00	-3.37553E+00
4.04702E-01	-8.01486E-01	1.26556E+00	-3.35864E+00
-4.41963E-01	-5.07771E-01	1.26483E+00	-3.34192E+00
-5.64862E-01	2.81682E-01	1.26414E+00	-3.32537E+00
4.44193E-02	7.36018E-01	1.26346E+00	-3.30900E+00
7.43406E-01	4.43216E-01	1.26282E+00	-3.29280E+00
8.94796E-01	-3.01237E-01	1.26219E+00	-3.27677E+00
4.06654E-01	-8.59093E-01	1.26159E+00	-3.26089E+00
-2.85030E-01	-8.38046E-01	1.26101E+00	-3.24518E+00
-6.69802E-01	-3.61595E-01	1.26044E+00	-3.22963E+00
-5.80776E-01	1.40940E-01	1.25990E+00	-3.21423E+00
-2.37240E-01	3.41627E-01	1.25938E+00	-3.19897E+00
3.11195E-02	2.34294E-01	1.25888E+00	-3.18387E+00
6.74500E-02	3.82536E-02	1.25840E+00	-3.16892E+00
-5.32665E-02	-4.30521E-02	1.25793E+00	-3.15411E+00
-1.63708E-01	3.26132E-02	1.25749E+00	-3.13944E+00
-1.59360E-01	1.77466E-01	1.25705E+00	-3.12491E+00
-4.17028E-02	2.84269E-01	1.25664E+00	-3.11052E+00
1.29347E-01	2.93644E-01	1.25624E+00	-3.09625E+00
2.84474E-01	1.94275E-01	1.25586E+00	-3.08212E+00
3.58591E-01	1.00499E-02	1.25550E+00	-3.06813E+00
3.03215E-01	-1.94232E-01	1.25515E+00	-3.05426E+00
1.24489E-01	-3.20304E-01	1.25481E+00	-3.04052E+00
-8.95082E-02	-2.92548E-01	1.25449E+00	-3.02690E+00
-2.09461E-01	-1.30610E-01	1.25418E+00	-3.01340E+00
-1.65625E-01	4.23449E-02	1.25388E+00	-3.00002E+00
-1.94706E-02	9.09205E-02	1.25360E+00	-2.98676E+00
7.76180E-02	-1.12747E-02	1.25333E+00	-2.97362E+00
1.80063E-02	-1.48426E-01	1.25308E+00	-2.96059E+00
-1.56836E-01	-1.62626E-01	1.25284E+00	-2.94767E+00
-2.85614E-01	-2.31782E-03	1.25260E+00	-2.93487E+00
-2.32486E-01	2.21333E-01	1.25238E+00	-2.92218E+00
-1.51187E-02	3.28749E-01	1.25216E+00	-2.90959E+00
2.06025E-01	2.32344E-01	1.25196E+00	-2.89710E+00
2.68743E-01	1.42076E-02	1.25177E+00	-2.88472E+00
1.49492E-01	-1.49874E-01	1.25159E+00	-2.87244E+00
-2.47083E-02	-1.46712E-01	1.25142E+00	-2.86026E+00
-9.80226E-02	-1.76454E-02	1.25127E+00	-2.84819E+00
-2.38148E-02	9.26841E-02	1.25112E+00	-2.83622E+00
1.05770E-01	7.43494E-02	1.25098E+00	-2.82434E+00
1.55927E-01	-5.36545E-02	1.25085E+00	-2.81256E+00
7.35239E-02	-1.72862E-01	1.25072E+00	-2.80088E+00
-7.37860E-02	-1.79560E-01	1.25061E+00	-2.78929E+00
-1.68774E-01	-7.32203E-02	1.25049E+00	-2.77778E+00
-1.50007E-01	5.55812E-02	1.25039E+00	-2.76637E+00
-5.46157E-02	1.13743E-01	1.25029E+00	-2.75504E+00
2.95677E-02	8.22597E-02	1.25020E+00	-2.74380E+00
4.61747E-02	1.63632E-02	1.25012E+00	-2.73265E+00
9.36543E-03	-1.73062E-02	1.25006E+00	-2.72158E+00
-2.59117E-02	4.44596E-04	1.25000E+00	-2.71059E+00
-2.20234E-02	3.73428E-02	1.24994E+00	-2.69969E+00
1.28015E-02	5.19307E-02	1.24990E+00	-2.68888E+00
4.44072E-02	3.31781E-02	1.24986E+00	-2.67815E+00
5.09580E-02	1.49764E-03	1.24982E+00	-2.66749E+00
3.85402E-02	-2.00607E-02	1.24978E+00	-2.65692E+00
2.45403E-02	-2.82992E-02	1.24975E+00	-2.64641E+00
1.43104E-02	-3.40744E-02	1.24973E+00	-2.63598E+00
-9.27759E-04	-4.10604E-02	1.24971E+00	-2.62562E+00
-2.54680E-02	-3.78140E-02	1.24971E+00	-2.61534E+00
