jMRUI Data Textfile
 
Filename: ETA.txt
 
PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.00000E-01
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.27740E+08
MagneticField: 0E0
TypeOfNucleus: 0E0
NameOfPatient: 
DateOfExperiment: 
Spectrometer: Vespa-Simulation
AdditionalInfo: see 'readme' file for Vespa-Simulation output synopsis
 
  
Signal and FFT 
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.98521E+00	-2.57208E-04	1.07544E+00	-4.31690E+00
1.72806E+00	-9.18332E-01	1.07395E+00	-4.28446E+00
1.06052E+00	-1.57031E+00	1.07245E+00	-4.25258E+00
1.90068E-01	-1.79176E+00	1.07099E+00	-4.22113E+00
-6.27536E-01	-1.55936E+00	1.06957E+00	-4.19021E+00
-1.17463E+00	-9.89292E-01	1.06812E+00	-4.15969E+00
-1.33958E+00	-2.88015E-01	1.06675E+00	-4.12956E+00
-1.14333E+00	3.24194E-01	1.06544E+00	-4.09992E+00
-7.18019E-01	6.88228E-01	1.06412E+00	-4.07066E+00
-2.48660E-01	7.53004E-01	1.06289E+00	-4.04179E+00
9.83566E-02	5.79544E-01	1.06172E+00	-4.01338E+00
2.33007E-01	3.04149E-01	1.06056E+00	-3.98538E+00
1.65564E-01	7.74391E-02	1.05943E+00	-3.95778E+00
-9.52704E-03	3.74209E-03	1.05828E+00	-3.93058E+00
-1.60751E-01	1.03569E-01	1.05710E+00	-3.90369E+00
-1.77524E-01	3.11779E-01	1.05601E+00	-3.87709E+00
-1.62099E-02	5.09821E-01	1.05500E+00	-3.85090E+00
2.82851E-01	5.77678E-01	1.05399E+00	-3.82506E+00
6.12405E-01	4.44510E-01	1.05304E+00	-3.79955E+00
8.41351E-01	1.18554E-01	1.05211E+00	-3.77442E+00
8.66293E-01	-3.14284E-01	1.05117E+00	-3.74965E+00
6.51803E-01	-7.21516E-01	1.05020E+00	-3.72515E+00
2.44651E-01	-9.72134E-01	1.04930E+00	-3.70094E+00
-2.42305E-01	-9.83272E-01	1.04839E+00	-3.67706E+00
-6.69519E-01	-7.48473E-01	1.04750E+00	-3.65344E+00
-9.18245E-01	-3.38173E-01	1.04668E+00	-3.63006E+00
-9.28804E-01	1.26405E-01	1.04593E+00	-3.60705E+00
-7.16653E-01	5.15265E-01	1.04516E+00	-3.58434E+00
-3.62054E-01	7.31862E-01	1.04441E+00	-3.56193E+00
2.11599E-02	7.40837E-01	1.04363E+00	-3.53980E+00
3.25263E-01	5.72848E-01	1.04285E+00	-3.51793E+00
4.82221E-01	3.06845E-01	1.04205E+00	-3.49627E+00
4.80239E-01	3.81315E-02	1.04130E+00	-3.47484E+00
3.59242E-01	-1.55211E-01	1.04056E+00	-3.45360E+00
1.89228E-01	-2.35649E-01	1.04000E+00	-3.43261E+00
4.11476E-02	-2.12157E-01	1.03946E+00	-3.41203E+00
-3.84381E-02	-1.28892E-01	1.03880E+00	-3.39173E+00
-4.01981E-02	-4.27324E-02	1.03807E+00	-3.37161E+00
1.07236E-02	6.60680E-04	1.03739E+00	-3.35162E+00
7.01054E-02	-1.67402E-02	1.03674E+00	-3.33187E+00
9.53965E-02	-8.16890E-02	1.03612E+00	-3.31232E+00
6.33371E-02	-1.58660E-01	1.03550E+00	-3.29294E+00
-2.18780E-02	-2.06619E-01	1.03508E+00	-3.27377E+00
-1.31996E-01	-1.96367E-01	1.03461E+00	-3.25503E+00
